"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Bluefield, WV-VA","14140",2004,111,64,47,0,0,0,0,98,70,44,0,0,0,111,0
"Blytheville, AR","14180",2004,108,73,35,0,0,0,0,84,66,43,0,0,0,108,0
"Boise City, ID","14260",2004,366,222,132,12,0,0,0,134,80,46,22,0,181,119,44
"Boone, NC","14380",2004,118,69,49,0,0,0,0,93,72,43,0,0,0,118,0
"Boston-Cambridge-Newton, MA-NH","14460",2004,366,118,233,11,4,0,0,187,89,57,0,41,81,243,1
"Boulder, CO","14500",2004,366,302,64,0,0,0,0,97,58,41,21,0,290,52,3
"Bowling Green, KY","14540",2004,366,249,114,3,0,0,0,105,74,43,0,16,256,91,3
"Bozeman, MT","14580",2004,366,344,21,0,1,0,0,155,41,22,4,0,0,346,16
"Brainerd, MN","14660",2004,206,188,18,0,0,0,0,90,49,37,0,0,178,28,0
"Branson, MO","14700",2004,121,93,27,1,0,0,0,107,58,34,0,0,0,121,0
"Breckenridge, CO","14720",2004,221,213,8,0,0,0,0,64,27,13,0,0,0,0,221
"Bridgeport-Stamford-Norwalk, CT","14860",2004,366,265,78,18,4,1,0,205,81,41,18,125,149,74,0
"Brookings, SD","15100",2004,131,104,27,0,0,0,0,89,57,34,0,0,0,107,24
"Brownsville-Harlingen, TX","15180",2004,366,315,48,2,1,0,0,151,54,35,0,0,194,60,112
"Brunswick, GA","15260",2004,282,218,59,5,0,0,0,129,64,41,0,0,200,75,7
"Bucyrus, OH","15340",2004,360,310,43,7,0,0,0,147,61,34,0,0,360,0,0
"Buffalo-Cheektowaga-Niagara Falls, NY","15380",2004,366,255,93,18,0,0,0,140,77,42,0,106,191,68,1
"Burlington, NC","15500",2004,116,52,63,1,0,0,0,110,73,53,0,0,0,116,0
"Burlington-South Burlington, VT","15540",2004,366,309,52,5,0,0,0,129,58,36,0,45,263,58,0
"Butte-Silver Bow, MT","15580",2004,366,346,18,2,0,0,0,120,41,19,126,0,0,83,157
"Cadillac, MI","15620",2004,361,300,57,4,0,0,0,147,62,36,0,0,333,28,0
"Cambridge, MD","15700",2004,363,277,61,23,2,0,0,159,90,37,0,0,363,0,0
"Canton-Massillon, OH","15940",2004,365,245,104,15,1,0,0,151,80,41,71,0,162,93,39
"Cape Coral-Fort Myers, FL","15980",2004,361,292,62,7,0,0,0,136,63,38,0,0,313,43,5
"Carbondale-Marion, IL","16060",2004,61,61,0,0,0,0,0,41,30,18,0,0,0,0,61
"Carlsbad-Artesia, NM","16100",2004,365,299,66,0,0,0,0,93,61,41,0,20,326,19,0
"Carson City, NV","16180",2004,364,293,70,1,0,0,0,105,61,32,175,0,189,0,0
"Casper, WY","16220",2004,94,93,1,0,0,0,0,53,27,14,0,0,0,0,94
"Ca¤on City, CO","15860",2004,60,60,0,0,0,0,0,30,21,13,0,0,0,0,60
"Cedar Rapids, IA","16300",2004,366,237,127,2,0,0,0,103,67,41,7,0,146,211,2
"Centralia, WA","16500",2004,208,186,22,0,0,0,0,87,51,34,0,0,138,70,0
"Chambersburg-Waynesboro, PA","16540",2004,197,144,49,4,0,0,0,119,80,44,0,0,197,0,0
"Champaign-Urbana, IL","16580",2004,366,279,83,4,0,0,0,120,71,39,0,0,301,65,0
"Charleston, WV","16620",2004,366,248,113,5,0,0,0,147,74,39,0,0,138,113,115
"Charleston-North Charleston, SC","16700",2004,366,179,177,9,1,0,0,151,77,51,0,3,132,231,0
"Charlotte-Concord-Gastonia, NC-SC","16740",2004,366,102,222,38,3,1,0,202,102,60,0,18,124,224,0
"Charlottesville, VA","16820",2004,56,56,0,0,0,0,0,43,28,16,0,0,0,0,56
"Chattanooga, TN-GA","16860",2004,286,139,133,13,1,0,0,200,90,51,0,0,191,94,1
"Cheyenne, WY","16940",2004,118,114,4,0,0,0,0,82,33,18,0,0,0,95,23
"Chicago-Naperville-Elgin, IL-IN-WI","16980",2004,366,49,276,35,6,0,0,179,105,67,0,80,49,221,16
"Chico, CA","17020",2004,366,183,141,39,3,0,0,172,105,51,2,2,281,80,1
"Cincinnati, OH-KY-IN","17140",2004,366,107,226,31,2,0,0,161,98,61,0,30,107,229,0
"Claremont-Lebanon, NH-VT","17200",2004,364,329,28,6,1,0,0,174,50,35,0,0,333,31,0
"Clarksburg, WV","17220",2004,119,60,57,2,0,0,0,109,70,50,0,0,0,119,0
"Clarksville, TN-KY","17300",2004,365,234,121,10,0,0,0,136,77,44,0,0,282,83,0
"Clearlake, CA","17340",2004,362,343,19,0,0,0,0,87,47,35,0,0,357,5,0
"Cleveland, MS","17380",2004,355,214,137,4,0,0,0,119,72,46,0,0,96,259,0
"Cleveland, TN","17420",2004,340,337,3,0,0,0,0,62,33,22,0,296,0,0,44
"Cleveland-Elyria, OH","17460",2004,366,112,216,36,2,0,0,154,101,60,6,20,67,270,3
"Clinton, IA","17540",2004,361,288,68,5,0,0,0,122,60,35,0,0,185,69,107
"Coeur d'Alene, ID","17660",2004,365,249,112,4,0,0,0,143,63,39,0,0,0,356,9
"Coffeyville, KS","17700",2004,364,364,0,0,0,0,0,38,20,11,0,0,0,0,364
"Colorado Springs, CO","17820",2004,366,292,71,3,0,0,0,105,62,43,8,0,309,34,15
"Columbia, MO","17860",2004,112,80,32,0,0,0,0,87,60,39,0,0,0,112,0
"Columbia, SC","17900",2004,366,127,204,32,3,0,0,182,97,57,0,7,143,183,33
"Columbus, GA-AL","17980",2004,327,144,172,11,0,0,0,143,80,53,0,0,78,249,0
"Columbus, MS","18060",2004,112,67,44,1,0,0,0,103,65,46,0,0,0,112,0
"Columbus, OH","18140",2004,366,120,217,28,1,0,0,151,90,58,0,0,99,260,7
"Concord, NH","18180",2004,242,191,44,6,1,0,0,166,62,39,0,0,157,85,0
"Cookeville, TN","18260",2004,111,58,53,0,0,0,0,87,69,49,0,0,0,111,0
"Corning, NY","18500",2004,335,248,83,4,0,0,0,123,63,29,0,0,0,335,0
"Corpus Christi, TX","18580",2004,366,298,58,9,1,0,0,169,64,36,0,0,309,56,1
"Corvallis, OR","18700",2004,355,309,46,0,0,0,0,97,53,18,0,0,0,355,0
"Crescent City, CA","18860",2004,159,159,0,0,0,0,0,42,30,12,0,0,0,109,50
"Cullowhee, NC","19000",2004,251,168,80,3,0,0,0,115,71,44,0,0,159,92,0
"Dallas-Fort Worth-Arlington, TX","19100",2004,366,151,154,38,20,3,0,203,133,54,0,16,172,178,0
"Dalton, GA","19140",2004,284,190,89,5,0,0,0,133,80,44,0,0,205,79,0
"Daphne-Fairhope-Foley, AL","19300",2004,271,182,74,15,0,0,0,143,83,43,0,0,199,72,0
"Davenport-Moline-Rock Island, IA-IL","19340",2004,366,191,169,6,0,0,0,136,75,49,0,0,116,167,83
"Dayton, OH","19380",2004,366,231,118,17,0,0,0,147,80,44,92,0,177,96,1
"DeRidder, LA","19760",2004,366,317,42,7,0,0,0,133,61,35,0,0,366,0,0
"Decatur, AL","19460",2004,285,164,111,10,0,0,0,130,77,48,0,0,199,86,0
"Decatur, IL","19500",2004,365,315,50,0,0,0,0,87,56,34,0,0,319,46,0
"Deltona-Daytona Beach-Ormond Beach, FL","19660",2004,356,305,50,1,0,0,0,126,58,38,0,0,284,63,9
"Deming, NM","19700",2004,60,58,2,0,0,0,0,67,28,14,0,0,0,0,60
"Denver-Aurora-Lakewood, CO","19740",2004,366,134,206,26,0,0,0,136,90,56,1,95,170,75,25
"Des Moines-West Des Moines, IA","19780",2004,366,259,104,3,0,0,0,104,63,39,0,29,111,211,15
"Detroit-Warren-Dearborn, MI","19820",2004,366,130,209,26,1,0,0,151,91,58,0,24,55,256,31
"Dickinson, ND","19860",2004,263,256,7,0,0,0,0,72,44,29,0,0,204,59,0
"Dodge City, KS","19980",2004,54,54,0,0,0,0,0,32,27,17,0,0,0,0,54
"Dothan, AL","20020",2004,73,36,36,1,0,0,0,126,68,51,0,0,0,70,3
"Douglas, GA","20060",2004,56,35,21,0,0,0,0,89,63,45,0,0,0,56,0
"Dover, DE","20100",2004,263,166,84,13,0,0,0,147,87,45,0,0,169,94,0
"DuBois, PA","20180",2004,212,159,47,6,0,0,0,129,71,42,0,0,212,0,0
"Duluth, MN-WI","20260",2004,366,284,80,2,0,0,0,118,62,40,0,0,221,133,12
"Durango, CO","20420",2004,366,258,107,1,0,0,0,108,71,44,0,19,344,0,3
"Durham-Chapel Hill, NC","20500",2004,363,149,203,11,0,0,0,136,80,54,0,0,86,277,0
"Dyersburg, TN","20540",2004,111,79,32,0,0,0,0,91,62,40,0,0,0,111,0
"Eau Claire, WI","20740",2004,56,56,0,0,0,0,0,30,22,11,0,0,0,0,56
"Effingham, IL","20820",2004,207,170,35,2,0,0,0,112,64,40,0,0,207,0,0
"El Centro, CA","20940",2004,366,125,195,44,2,0,0,161,105,61,13,48,254,32,19
"El Dorado, AR","20980",2004,108,70,38,0,0,0,0,85,69,44,0,0,0,108,0
"El Paso, TX","21340",2004,366,145,186,29,4,2,0,261,100,54,7,66,151,36,106
"Elizabeth City, NC","21020",2004,209,158,46,5,0,0,0,126,74,43,0,0,209,0,0
"Elizabethtown-Fort Knox, KY","21060",2004,285,197,85,3,0,0,0,143,69,44,0,0,196,86,3
"Elkhart-Goshen, IN","21140",2004,241,154,81,6,0,0,0,133,78,44,0,0,155,86,0
"Elko, NV","21220",2004,359,353,6,0,0,0,0,62,33,17,0,0,0,18,341
"Ellensburg, WA","21260",2004,141,141,0,0,0,0,0,48,35,13,0,0,0,141,0
"Elmira, NY","21300",2004,354,331,21,2,0,0,0,101,47,33,0,0,354,0,0
"Emporia, KS","21380",2004,118,102,16,0,0,0,0,93,54,25,0,0,0,118,0
"Enid, OK","21420",2004,122,90,32,0,0,0,0,92,61,35,0,0,0,122,0
"Erie, PA","21500",2004,366,211,143,12,0,0,0,143,80,44,0,29,103,232,2
"Espa¤ola, NM","21580",2004,110,110,0,0,0,0,0,25,17,9,0,0,0,110,0
"Eufaula, AL-GA","21640",2004,49,28,20,1,0,0,0,106,71,45,0,0,0,49,0
"Eugene, OR","21660",2004,366,207,135,22,2,0,0,159,90,46,1,0,123,242,0
"Eureka-Arcata-Fortuna, CA","21700",2004,64,53,11,0,0,0,0,79,57,27,0,0,0,52,12
"Evansville, IN-KY","21780",2004,366,190,164,12,0,0,0,147,84,50,1,43,137,183,2
"Fairbanks, AK","21820",2004,225,182,25,5,4,3,6,503,81,24,155,0,0,70,0
"Fairmont, WV","21900",2004,118,48,68,2,0,0,0,137,74,54,0,0,0,118,0
"Fargo, ND-MN","22020",2004,366,342,24,0,0,0,0,87,48,34,0,19,280,45,22
"Farmington, NM","22140",2004,365,258,105,2,0,0,0,108,71,44,0,37,308,20,0
"Fayetteville, NC","22180",2004,366,250,105,11,0,0,0,147,84,39,101,0,170,95,0
"Fayetteville-Springdale-Rogers, AR-MO","22220",2004,92,66,26,0,0,0,0,74,58,39,0,0,0,92,0
"Findlay, OH","22300",2004,54,54,0,0,0,0,0,39,29,23,0,0,0,0,54
"Flagstaff, AZ","22380",2004,362,239,117,6,0,0,0,122,74,47,0,0,352,10,0
"Flint, MI","22420",2004,349,276,66,6,1,0,0,151,74,33,107,0,168,72,2
"Florence, SC","22500",2004,362,245,107,9,1,0,0,151,74,41,0,0,293,69,0
"Florence-Muscle Shoals, AL","22520",2004,276,207,69,0,0,0,0,92,64,43,0,0,188,88,0
"Fond du Lac, WI","22540",2004,191,167,22,2,0,0,0,112,58,37,0,0,191,0,0
"Fort Collins, CO","22660",2004,366,212,145,9,0,0,0,119,80,49,0,0,342,22,2
"Fort Madison-Keokuk, IA-IL-MO","22800",2004,118,116,2,0,0,0,0,61,34,19,0,0,0,0,118
"Fort Payne, AL","22840",2004,361,250,104,7,0,0,0,115,74,43,0,0,281,80,0
"Fort Smith, AR-OK","22900",2004,123,68,55,0,0,0,0,91,66,48,0,0,0,123,0
"Fort Wayne, IN","23060",2004,366,241,119,6,0,0,0,147,74,42,60,0,136,164,6
"Frankfort, KY","23180",2004,115,64,51,0,0,0,0,86,67,46,0,0,0,115,0
"Fresno, CA","23420",2004,366,59,175,107,25,0,0,195,143,86,0,14,225,126,1
"Gadsden, AL","23460",2004,284,178,102,4,0,0,0,112,77,46,0,0,184,98,2
"Gaffney, SC","23500",2004,362,325,35,2,0,0,0,115,51,34,0,0,362,0,0
"Gainesville, FL","23540",2004,364,270,85,9,0,0,0,147,74,40,0,0,307,53,4
"Gainesville, GA","23580",2004,116,44,72,0,0,0,0,99,73,54,0,0,0,116,0
"Gardnerville Ranchos, NV","23820",2004,354,352,2,0,0,0,0,74,44,22,260,0,94,0,0
"Georgetown, SC","23860",2004,347,254,91,2,0,0,0,110,64,37,0,0,0,94,253
"Gettysburg, PA","23900",2004,366,171,172,23,0,0,0,129,90,52,0,0,168,198,0
"Gillette, WY","23940",2004,366,221,140,3,0,0,2,521,67,47,0,18,202,9,137
"Glenwood Springs, CO","24060",2004,350,348,2,0,0,0,0,56,31,17,0,0,0,0,350
"Goldsboro, NC","24140",2004,122,63,58,1,0,0,0,111,69,48,0,0,0,120,2
"Grand Island, NE","24260",2004,106,86,20,0,0,0,0,80,59,31,0,0,0,106,0
"Grand Junction, CO","24300",2004,355,309,45,1,0,0,0,117,54,24,132,0,0,110,113
"Grand Rapids-Wyoming, MI","24340",2004,366,209,148,9,0,0,0,140,80,44,0,49,118,198,1
"Grants Pass, OR","24420",2004,366,273,92,1,0,0,0,107,63,28,9,0,0,357,0
"Great Falls, MT","24500",2004,366,363,3,0,0,0,0,70,23,9,278,0,0,88,0
"Greeley, CO","24540",2004,366,240,124,2,0,0,0,101,74,44,27,0,289,48,2
"Green Bay, WI","24580",2004,255,187,61,7,0,0,0,143,74,40,0,0,181,73,1
"Greensboro-High Point, NC","24660",2004,366,148,199,19,0,0,0,150,87,54,13,0,92,261,0
"Greenville, NC","24780",2004,260,174,79,7,0,0,0,129,77,43,0,0,167,93,0
"Greenville-Anderson-Mauldin, SC","24860",2004,366,124,223,19,0,0,0,140,89,58,0,23,102,240,1
"Greenwood, SC","24940",2004,262,159,95,8,0,0,0,150,81,45,0,0,170,92,0
"Grenada, MS","24980",2004,47,32,15,0,0,0,0,79,66,43,0,0,0,47,0
"Guayama, PR","25020",2004,119,113,6,0,0,0,0,62,42,21,0,0,0,53,66
"Gulfport-Biloxi-Pascagoula, MS","25060",2004,359,170,162,24,3,0,0,164,90,52,0,7,137,215,0
"Hagerstown-Martinsburg, MD-WV","25180",2004,265,152,102,10,1,0,0,161,87,47,0,0,166,99,0
"Hammond, LA","25220",2004,119,80,38,1,0,0,0,106,64,39,0,0,0,119,0
"Hanford-Corcoran, CA","25260",2004,365,167,134,56,8,0,0,172,112,55,0,91,211,48,15
"Harrisburg-Carlisle, PA","25420",2004,366,148,197,20,1,0,0,151,91,57,0,31,69,265,1
"Harrison, AR","25460",2004,360,284,71,5,0,0,0,133,67,40,0,0,330,30,0
"Harrisonburg, VA","25500",2004,275,275,0,0,0,0,0,47,37,26,0,250,0,0,25
"Hartford-West Hartford-East Hartford, CT","25540",2004,366,234,111,18,3,0,0,192,76,44,14,30,166,156,0
"Hattiesburg, MS","25620",2004,120,63,56,1,0,0,0,101,75,48,0,0,0,120,0
"Helena, MT","25740",2004,311,292,17,2,0,0,0,132,39,17,0,0,0,90,221
"Helena-West Helena, AR","25760",2004,114,80,34,0,0,0,0,88,60,42,0,0,0,114,0
"Hermiston-Pendleton, OR","25840",2004,358,268,83,6,1,0,0,152,74,26,0,0,0,351,7
"Hickory-Lenoir-Morganton, NC","25860",2004,265,152,106,7,0,0,0,122,80,47,0,0,151,112,2
"Hilo, HI","25900",2004,112,107,5,0,0,0,0,61,35,7,0,0,4,108,0
"Hilton Head Island-Bluffton-Beaufort, SC","25940",2004,99,59,39,1,0,0,0,101,68,42,0,0,0,99,0
"Hobbs, NM","26020",2004,199,187,12,0,0,0,0,77,48,34,0,22,93,79,5
"Holland, MI","26090",2004,360,214,131,14,0,1,0,202,81,44,0,0,142,218,0
"Homosassa Springs, FL","26140",2004,119,98,20,0,1,0,0,152,54,34,0,0,0,119,0
"Hot Springs, AR","26300",2004,98,66,32,0,0,0,0,88,63,43,0,0,0,98,0
"Houghton, MI","26340",2004,121,116,5,0,0,0,0,71,33,10,0,0,0,121,0
"Houma-Thibodaux, LA","26380",2004,366,235,112,19,0,0,0,143,80,44,0,0,195,171,0
"Houston-The Woodlands-Sugar Land, TX","26420",2004,366,95,197,33,31,10,0,221,154,61,0,50,150,153,13
"Huntington, IN","26540",2004,174,151,20,3,0,0,0,115,64,41,0,0,174,0,0
"Huntington-Ashland, WV-KY-OH","26580",2004,366,232,129,5,0,0,0,136,77,46,0,128,142,96,0
"Huntsville, AL","26620",2004,365,240,113,12,0,0,0,150,77,43,0,3,272,81,9
"Idaho Falls, ID","26820",2004,350,287,61,1,1,0,0,153,60,44,0,0,324,26,0
"Indiana, PA","26860",2004,60,60,0,0,0,0,0,32,24,17,0,60,0,0,0
"Indianapolis-Carmel-Anderson, IN","26900",2004,366,110,227,28,1,0,0,159,93,60,2,26,95,241,2
"Iowa City, IA","26980",2004,122,85,34,3,0,0,0,108,67,38,0,0,0,122,0
"Iron Mountain, MI-WI","27020",2004,182,166,15,1,0,0,0,112,49,37,0,0,182,0,0
"Ithaca, NY","27060",2004,352,302,48,2,0,0,0,108,55,36,0,0,305,47,0
"Jackson, MS","27140",2004,366,175,185,6,0,0,0,140,74,51,0,0,70,296,0
"Jackson, TN","27180",2004,63,61,2,0,0,0,0,62,34,17,0,0,0,13,50
"Jackson, WY-ID","27220",2004,354,311,43,0,0,0,0,94,52,43,6,0,325,20,3
"Jacksonville, FL","27260",2004,365,135,208,17,4,1,0,277,87,55,0,7,97,236,25
"Jacksonville, NC","27340",2004,117,71,46,0,0,0,0,82,67,44,0,0,0,110,7
"Jamestown-Dunkirk-Fredonia, NY","27460",2004,365,280,69,13,3,0,0,161,84,38,0,0,327,38,0
"Janesville-Beloit, WI","27500",2004,198,164,31,3,0,0,0,136,71,40,0,0,198,0,0
"Jasper, IN","27540",2004,120,47,72,1,0,0,0,109,80,53,0,0,0,116,4
"Johnstown, PA","27780",2004,366,269,90,7,0,0,0,143,74,39,1,112,141,95,17
"Joplin, MO","27900",2004,365,311,54,0,0,0,0,99,58,21,0,0,0,16,349
"Juneau, AK","27940",2004,122,108,14,0,0,0,0,88,52,22,0,0,0,112,10
"Kahului-Wailuku-Lahaina, HI","27980",2004,324,321,3,0,0,0,0,56,29,17,0,0,0,80,244
"Kalamazoo-Portage, MI","28020",2004,241,161,78,2,0,0,0,105,74,43,0,0,148,93,0
"Kalispell, MT","28060",2004,366,309,56,0,1,0,0,152,55,38,30,0,198,64,74
"Kansas City, MO-KS","28140",2004,366,163,190,13,0,0,0,133,81,52,0,37,139,190,0
"Kapaa, HI","28180",2004,52,52,0,0,0,0,0,26,19,14,0,0,0,0,52
"Keene, NH","28300",2004,205,180,22,3,0,0,0,136,59,35,0,0,163,42,0
"Kennewick-Richland, WA","28420",2004,366,304,59,1,1,0,1,435,56,32,0,0,0,324,42
"Kingsport-Bristol-Bristol, TN-VA","28700",2004,366,244,113,9,0,0,0,133,77,43,8,102,166,90,0
"Kingston, NY","28740",2004,362,317,37,8,0,0,0,143,54,37,0,0,360,0,2
"Kingsville, TX","28780",2004,60,54,6,0,0,0,0,67,51,33,0,0,0,60,0
"Kinston, NC","28820",2004,253,177,73,3,0,0,0,126,74,41,0,0,155,98,0
"Klamath Falls, OR","28900",2004,366,276,69,18,3,0,0,159,87,28,2,0,0,361,3
"Knoxville, TN","28940",2004,366,89,248,26,3,0,0,177,97,64,0,0,150,167,49
"Kokomo, IN","29020",2004,114,56,58,0,0,0,0,99,70,51,0,0,0,114,0
"La Grande, OR","29260",2004,365,302,62,1,0,0,0,104,56,25,0,0,0,346,19
"Laconia, NH","29060",2004,213,182,28,3,0,0,0,143,54,37,0,0,175,38,0
"Lafayette, LA","29180",2004,366,275,72,18,1,0,0,164,77,38,0,0,309,57,0
"Lafayette-West Lafayette, IN","29200",2004,237,150,83,4,0,0,0,115,77,46,0,0,153,84,0
"Lake Charles, LA","29340",2004,366,231,122,12,1,0,0,154,77,44,0,1,196,169,0
"Lake City, FL","29380",2004,358,309,45,4,0,0,0,122,58,36,0,0,358,0,0
"Lake Havasu City-Kingman, AZ","29420",2004,122,119,3,0,0,0,0,84,34,18,0,0,0,90,32
"Lakeland-Winter Haven, FL","29460",2004,365,285,69,11,0,0,0,122,67,40,0,0,291,63,11
"Lancaster, PA","29540",2004,366,237,113,15,1,0,0,182,87,42,0,113,149,93,11
"Lansing-East Lansing, MI","29620",2004,240,166,71,3,0,0,0,129,74,40,0,0,163,77,0
"Laramie, WY","29660",2004,356,208,143,5,0,0,0,122,77,48,0,0,345,0,11
"Laredo, TX","29700",2004,366,339,27,0,0,0,0,87,47,31,30,0,265,0,71
"Las Cruces, NM","29740",2004,366,130,199,30,4,2,1,1006,101,58,1,11,187,32,135
"Las Vegas-Henderson-Paradise, NV","29820",2004,366,101,218,44,3,0,0,165,105,63,2,11,225,102,26
"Laurel, MS","29860",2004,118,56,62,0,0,0,0,97,74,52,0,0,0,118,0
"Lawrence, KS","29940",2004,362,333,29,0,0,0,0,97,49,35,0,0,362,0,0
"Lawrenceburg, TN","29980",2004,281,192,84,5,0,0,0,105,74,43,0,0,206,75,0
"Lawton, OK","30020",2004,366,268,86,11,1,0,0,151,77,40,0,0,331,35,0
"Lewiston, ID-WA","30300",2004,307,283,24,0,0,0,0,74,48,25,0,0,0,280,27
"Lewiston-Auburn, ME","30340",2004,182,162,16,4,0,0,0,143,51,31,0,0,145,0,37
"Lexington, NE","30420",2004,61,50,11,0,0,0,0,95,54,33,0,0,0,0,61
"Lexington-Fayette, KY","30460",2004,366,263,102,1,0,0,0,108,71,41,0,99,162,105,0
"Lima, OH","30620",2004,235,185,45,5,0,0,0,129,74,41,0,0,211,0,24
"Lincoln, NE","30700",2004,366,342,23,1,0,0,0,103,48,31,109,0,187,70,0
"Little Rock-North Little Rock-Conway, AR","30780",2004,366,148,206,11,1,0,0,151,79,54,0,6,107,253,0
"Logan, UT-ID","30860",2004,366,236,91,20,19,0,0,191,104,45,0,73,142,146,5
"London, KY","30940",2004,65,26,39,0,0,0,0,97,73,53,0,0,0,65,0
