"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"London, KY","30940",2005,71,30,39,1,1,0,0,152,80,54,0,0,0,68,3
"Longview, TX","30980",2005,364,241,91,28,4,0,0,172,100,41,0,18,317,29,0
"Longview, WA","31020",2005,310,275,35,0,0,0,0,100,54,18,0,0,0,300,10
"Los Alamos, NM","31060",2005,115,115,0,0,0,0,0,44,20,10,0,0,0,115,0
"Los Angeles-Long Beach-Anaheim, CA","31080",2005,365,55,171,78,49,12,0,238,166,84,2,49,185,129,0
"Louisville/Jefferson County, KY-IN","31140",2005,365,89,214,55,7,0,0,182,126,62,0,8,116,241,0
"Lubbock, TX","31180",2005,171,130,41,0,0,0,0,81,56,33,0,0,0,171,0
"Ludington, MI","31220",2005,175,125,38,10,2,0,0,187,93,41,0,0,175,0,0
"Lumberton, NC","31300",2005,117,63,54,0,0,0,0,98,70,47,0,0,0,117,0
"Lynchburg, VA","31340",2005,121,65,54,2,0,0,0,107,81,48,0,0,0,121,0
"Macon, GA","31420",2005,363,144,189,28,2,0,0,177,94,55,0,0,128,235,0
"Madera, CA","31460",2005,362,265,79,18,0,0,0,136,87,40,0,74,288,0,0
"Madison, WI","31540",2005,259,145,96,18,0,0,0,150,93,46,0,0,170,89,0
"Malone, NY","31660",2005,358,309,35,12,2,0,0,156,61,19,0,0,181,0,177
"Manchester-Nashua, NH","31700",2005,365,276,70,15,4,0,0,177,74,40,16,96,188,65,0
"Manhattan, KS","31740",2005,363,263,82,17,1,0,0,154,80,41,0,0,363,0,0
"Manitowoc, WI","31820",2005,239,152,62,16,7,2,0,205,103,42,0,2,161,76,0
"Marietta, OH","31930",2005,234,140,64,24,6,0,0,179,108,48,0,0,211,0,23
"Marion, NC","32000",2005,121,45,74,2,0,0,0,110,82,55,0,0,0,121,0
"Marshall, MN","32140",2005,222,161,58,3,0,0,0,115,69,42,0,0,114,108,0
"Marshall, TX","32220",2005,362,189,151,21,1,0,0,154,92,49,0,0,186,176,0
"Mason City, IA","32380",2005,365,308,56,1,0,0,0,105,54,29,0,0,0,0,365
"Mayaguez, PR","32420",2005,106,89,17,0,0,0,0,83,56,24,0,0,0,106,0
"McAlester, OK","32540",2005,357,254,98,5,0,0,0,115,77,43,0,0,294,60,3
"McAllen-Edinburg-Mission, TX","32580",2005,365,219,139,7,0,0,0,122,75,46,0,0,114,245,6
"Medford, OR","32780",2005,365,233,121,10,1,0,0,151,80,44,3,0,138,222,2
"Memphis, TN-MS-AR","32820",2005,365,95,196,61,12,1,0,202,126,62,0,3,149,211,2
"Merced, CA","32900",2005,364,231,89,42,2,0,0,169,108,43,0,47,267,48,2
"Meridian, MS","32940",2005,279,161,103,14,1,0,0,156,87,47,0,0,194,85,0
"Miami, OK","33060",2005,365,234,116,15,0,0,0,140,87,44,0,40,245,27,53
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2005,365,163,193,8,1,0,0,160,77,52,0,12,96,257,0
"Michigan City-La Porte, IN","33140",2005,241,111,102,24,4,0,0,179,105,53,0,0,161,80,0
"Middlesborough, KY","33180",2005,234,133,90,11,0,0,0,136,81,48,0,0,190,44,0
"Milwaukee-Waukesha-West Allis, WI","33340",2005,365,216,108,28,11,2,0,205,104,45,4,76,169,93,23
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2005,365,155,187,16,7,0,0,161,86,54,0,4,130,228,3
"Missoula, MT","33540",2005,342,300,37,2,3,0,0,162,55,21,67,0,0,116,159
"Mobile, AL","33660",2005,342,218,117,6,1,0,0,154,84,44,0,0,177,78,87
"Modesto, CA","33700",2005,365,242,83,32,8,0,0,172,105,42,2,85,223,53,2
"Monroe, LA","33740",2005,362,229,105,27,1,0,0,154,97,44,0,0,297,65,0
"Monroe, MI","33780",2005,115,50,57,6,2,0,0,160,90,52,0,0,0,115,0
"Montgomery, AL","33860",2005,285,168,114,3,0,0,0,133,79,48,0,0,183,102,0
"Morehead City, NC","33980",2005,359,287,70,2,0,0,0,143,67,38,0,0,359,0,0
"Morgan City, LA","34020",2005,358,270,70,18,0,0,0,136,87,39,0,0,358,0,0
"Morgantown, WV","34060",2005,261,142,103,15,1,0,0,161,93,47,0,0,166,95,0
"Morristown, TN","34100",2005,240,120,87,30,3,0,0,200,112,51,0,0,240,0,0
"Moscow, ID","34140",2005,353,348,5,0,0,0,0,71,31,15,0,0,0,353,0
"Moses Lake, WA","34180",2005,365,335,30,0,0,0,0,68,46,24,0,0,0,365,0
"Mount Vernon, IL","34500",2005,216,123,82,11,0,0,0,136,93,48,0,0,196,20,0
"Mount Vernon, OH","34540",2005,213,128,66,17,2,0,0,190,100,46,0,0,213,0,0
"Mount Vernon-Anacortes, WA","34580",2005,365,364,1,0,0,0,0,61,39,28,0,34,303,28,0
"Mountain Home, ID","34300",2005,152,104,48,0,0,0,0,84,67,47,0,0,152,0,0
"Muncie, IN","34620",2005,216,93,99,21,3,0,0,182,103,55,0,0,133,83,0
"Muscatine, IA","34700",2005,304,236,63,5,0,0,0,121,64,28,0,0,0,111,193
"Muskegon, MI","34740",2005,239,148,61,20,9,1,0,208,108,46,0,0,163,76,0
"Muskogee, OK","34780",2005,338,263,72,3,0,0,0,106,62,33,0,0,0,104,234
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2005,119,64,54,1,0,0,0,121,72,49,0,0,0,119,0
"Napa, CA","34900",2005,365,361,4,0,0,0,0,90,41,31,3,81,278,0,3
"Naples-Immokalee-Marco Island, FL","34940",2005,363,271,90,2,0,0,0,119,58,39,0,0,152,211,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2005,365,93,217,49,6,0,0,179,112,61,1,7,122,235,0
"Natchez, MS-LA","35020",2005,284,162,112,10,0,0,0,126,90,48,0,0,203,81,0
"New Castle, IN","35220",2005,111,47,58,5,1,0,0,155,87,53,0,0,0,111,0
"New Castle, PA","35260",2005,365,288,65,11,1,0,0,154,77,39,0,169,165,0,31
"New Haven-Milford, CT","35300",2005,365,181,150,26,7,1,0,203,100,51,1,76,97,191,0
"New Orleans-Metairie, LA","35380",2005,365,130,201,31,3,0,0,159,100,57,1,10,166,188,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",2005,365,84,210,49,19,3,0,217,129,63,0,91,119,154,1
"Niles-Benton Harbor, MI","35660",2005,239,117,90,27,5,0,0,177,112,51,0,0,168,71,0
"Nogales, AZ","35700",2005,304,156,118,21,9,0,0,199,100,49,0,0,0,33,271
"North Platte, NE","35820",2005,105,88,16,1,0,0,0,102,55,23,0,0,0,105,0
"North Port-Sarasota-Bradenton, FL","35840",2005,365,260,85,19,1,0,0,151,84,42,0,4,317,32,12
"Norwich-New London, CT","35980",2005,237,157,64,13,3,0,0,169,87,45,0,0,165,72,0
"Ocala, FL","36100",2005,363,281,74,8,0,0,0,136,71,38,0,0,305,58,0
"Odessa, TX","36220",2005,365,308,57,0,0,0,0,85,54,31,0,0,0,365,0
"Ogden-Clearfield, UT","36260",2005,365,200,132,25,7,1,0,203,95,49,7,155,164,29,10
"Ogdensburg-Massena, NY","36300",2005,111,87,24,0,0,0,0,98,63,24,0,0,0,111,0
"Oklahoma City, OK","36420",2005,365,182,150,30,3,0,0,172,100,51,0,38,206,120,1
"Olympia-Tumwater, WA","36500",2005,365,278,85,2,0,0,0,130,65,34,0,0,102,263,0
"Omaha-Council Bluffs, NE-IA","36540",2005,365,144,200,21,0,0,0,143,90,55,0,0,106,173,86
"Orlando-Kissimmee-Sanford, FL","36740",2005,365,192,152,16,5,0,0,182,84,49,1,5,160,199,0
"Othello, WA","36830",2005,365,352,13,0,0,0,0,63,38,22,0,0,0,365,0
"Ottawa-Peru, IL","36860",2005,365,297,66,2,0,0,0,130,58,28,0,0,0,105,260
"Owensboro, KY","36980",2005,364,206,120,36,2,0,0,154,101,46,0,62,193,84,25
"Oxford, NC","37080",2005,213,90,78,42,3,0,0,172,122,58,0,0,213,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2005,365,183,120,55,7,0,0,187,119,50,0,30,302,33,0
"Paducah, KY-IL","37140",2005,365,221,117,26,1,0,0,154,89,45,0,66,187,87,25
"Pahrump, NV","37220",2005,362,334,28,0,0,0,0,79,47,23,0,0,0,0,362
"Palatka, FL","37260",2005,326,320,6,0,0,0,0,57,35,21,0,0,0,0,326
"Palm Bay-Melbourne-Titusville, FL","37340",2005,365,307,51,7,0,0,0,126,61,38,0,0,323,35,7
"Panama City, FL","37460",2005,360,251,94,15,0,0,0,147,80,42,0,0,300,49,11
"Parkersburg-Vienna, WV","37620",2005,260,136,104,17,3,0,0,169,97,50,0,0,170,90,0
"Payson, AZ","37740",2005,272,111,127,32,2,0,0,182,108,58,0,0,209,42,21
"Pensacola-Ferry Pass-Brent, FL","37860",2005,364,145,185,33,1,0,0,154,100,55,0,0,154,210,0
"Peoria, IL","37900",2005,365,241,108,16,0,0,0,133,84,42,27,0,266,72,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2005,365,96,207,40,21,1,0,206,129,63,0,34,137,192,2
"Phoenix-Mesa-Scottsdale, AZ","38060",2005,365,49,225,80,11,0,0,177,126,80,1,53,173,15,123
"Picayune, MS","38100",2005,103,56,46,1,0,0,0,106,67,46,0,0,0,103,0
"Pittsburgh, PA","38300",2005,365,86,194,58,26,1,0,204,134,67,0,15,92,255,3
"Pittsfield, MA","38340",2005,230,130,77,18,5,0,0,164,101,48,0,0,142,88,0
"Platteville, WI","38420",2005,122,71,47,4,0,0,0,114,78,41,0,0,0,122,0
"Pocatello, ID","38540",2005,365,250,109,4,2,0,0,165,64,38,0,0,0,340,25
"Ponca City, OK","38620",2005,365,235,107,23,0,0,0,150,93,44,0,0,257,42,66
"Ponce, PR","38660",2005,119,85,34,0,0,0,0,77,61,35,0,0,0,68,51
"Port Angeles, WA","38820",2005,365,275,89,1,0,0,0,111,63,33,0,0,95,270,0
"Port St. Lucie, FL","38940",2005,352,262,87,3,0,0,0,121,64,40,0,5,180,167,0
"Portland-South Portland, ME","38860",2005,365,293,56,15,1,0,0,159,67,39,0,129,211,17,8
"Portland-Vancouver-Hillsboro, OR-WA","38900",2005,365,223,127,12,3,0,0,156,80,42,1,2,109,251,2
"Portsmouth, OH","39020",2005,365,257,104,4,0,0,0,133,69,33,0,0,0,112,253
"Pottsville, PA","39060",2005,358,358,0,0,0,0,0,24,10,3,358,0,0,0,0
"Prescott, AZ","39140",2005,158,105,41,12,0,0,0,119,90,18,0,0,58,78,22
"Providence-Warwick, RI-MA","39300",2005,365,206,131,20,8,0,0,182,87,48,1,36,130,197,1
"Provo-Orem, UT","39340",2005,365,221,122,18,3,1,0,207,90,46,0,134,135,91,5
"Pueblo, CO","39380",2005,124,119,5,0,0,0,0,63,43,29,0,0,0,104,20
"Pullman, WA","39420",2005,365,353,12,0,0,0,0,60,36,21,0,0,0,365,0
"Quincy, IL-MO","39500",2005,365,264,86,15,0,0,0,122,87,39,0,0,335,30,0
"Racine, WI","39540",2005,185,131,34,13,7,0,0,182,105,42,0,0,185,0,0
"Raleigh, NC","39580",2005,365,148,171,40,6,0,0,182,108,55,0,0,166,199,0
"Rapid City, SD","39660",2005,365,221,140,4,0,0,0,122,69,47,0,0,249,25,91
"Reading, PA","39740",2005,365,241,101,20,3,0,0,169,87,42,0,141,135,85,4
"Red Bluff, CA","39780",2005,295,188,74,32,1,0,0,151,101,43,0,0,280,0,15
"Red Wing, MN","39860",2005,176,115,56,5,0,0,0,143,84,46,0,0,176,0,0
"Redding, CA","39820",2005,365,277,70,15,3,0,0,159,84,43,0,0,355,10,0
"Reno, NV","39900",2005,365,166,191,7,1,0,0,155,84,52,0,26,222,23,94
"Richmond, VA","40060",2005,365,140,179,38,8,0,0,200,112,55,0,52,131,182,0
"Richmond-Berea, KY","40080",2005,124,57,66,1,0,0,0,118,78,52,0,0,0,115,9
"Riverside-San Bernardino-Ontario, CA","40140",2005,365,46,141,85,63,30,0,242,192,100,0,37,214,110,4
"Riverton, WY","40180",2005,123,99,23,1,0,0,0,105,65,21,0,0,0,79,44
"Roanoke, VA","40220",2005,365,222,127,16,0,0,0,129,84,43,20,91,154,96,4
"Rochester, MN","40340",2005,359,218,130,9,2,0,0,152,75,46,0,0,122,237,0
"Rochester, NY","40380",2005,365,287,65,13,0,0,0,147,75,34,9,0,284,72,0
"Rock Springs, WY","40540",2005,365,336,27,1,1,0,0,193,46,20,0,0,0,0,365
"Rockford, IL","40420",2005,365,278,77,10,0,0,0,135,76,35,18,0,311,36,0
"Rockland, ME","40500",2005,162,140,15,6,1,0,0,192,64,37,0,0,162,0,0
"Rocky Mount, NC","40580",2005,264,146,100,17,1,0,0,156,87,48,0,0,181,82,1
"Rome, GA","40660",2005,121,31,84,6,0,0,0,116,82,61,0,0,0,120,1
"Roseburg, OR","40700",2005,128,88,40,0,0,0,0,89,68,39,0,0,0,128,0
"Roswell, NM","40740",2005,124,113,11,0,0,0,0,62,48,25,0,0,0,119,5
"Ruidoso, NM","40760",2005,112,112,0,0,0,0,0,47,28,11,0,0,0,112,0
"Russellville, AR","40780",2005,113,50,63,0,0,0,0,99,75,53,0,0,0,113,0
"Rutland, VT","40860",2005,365,323,40,2,0,0,0,107,54,25,5,260,0,98,2
"Sacramento--Roseville--Arden-Arcade, CA","40900",2005,365,103,170,50,36,6,0,213,154,68,0,5,200,160,0
"Safford, AZ","40940",2005,53,53,0,0,0,0,0,46,31,20,0,0,0,0,53
"Saginaw, MI","40980",2005,114,72,38,4,0,0,0,125,75,38,0,0,0,114,0
"Salem, OH","41400",2005,61,55,6,0,0,0,0,73,50,26,0,0,0,0,61
"Salem, OR","41420",2005,365,293,65,7,0,0,0,133,63,32,14,0,144,207,0
"Salinas, CA","41500",2005,365,351,14,0,0,0,0,84,45,35,0,26,322,13,4
"Salisbury, MD-DE","41540",2005,263,131,102,23,6,1,0,206,105,51,0,0,194,69,0
"Salt Lake City, UT","41620",2005,365,169,136,52,8,0,0,187,117,53,0,101,120,128,16
"San Antonio-New Braunfels, TX","41700",2005,365,198,140,23,4,0,0,164,93,49,0,35,191,138,1
"San Diego-Carlsbad, CA","41740",2005,365,83,227,50,5,0,0,159,111,67,0,63,208,89,5
"San Francisco-Oakland-Hayward, CA","41860",2005,365,200,144,19,2,0,0,161,88,48,0,15,134,216,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2005,365,196,145,23,1,0,0,154,93,48,0,14,216,135,0
"San Juan-Carolina-Caguas, PR","41980",2005,365,288,77,0,0,0,0,87,58,37,49,5,5,181,125
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2005,365,283,77,5,0,0,0,150,67,41,0,17,332,14,2
"Sandpoint, ID","41760",2005,339,327,12,0,0,0,0,62,30,14,0,0,0,0,339
"Santa Cruz-Watsonville, CA","42100",2005,365,351,14,0,0,0,0,87,44,34,0,2,348,11,4
"Santa Fe, NM","42140",2005,365,363,2,0,0,0,0,52,28,15,41,0,0,319,5
"Santa Maria-Santa Barbara, CA","42200",2005,365,233,119,13,0,0,0,140,84,47,0,2,345,17,1
"Santa Rosa, CA","42220",2005,365,344,21,0,0,0,0,96,44,31,1,54,274,36,0
"Sault Ste. Marie, MI","42300",2005,125,98,26,1,0,0,0,126,67,29,0,0,0,125,0
"Savannah, GA","42340",2005,365,155,205,5,0,0,0,138,77,53,0,0,68,296,1
"Scottsbluff, NE","42420",2005,121,117,4,0,0,0,0,68,38,19,0,0,0,121,0
"Scottsboro, AL","42460",2005,31,31,0,0,0,0,0,39,35,28,0,7,24,0,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2005,365,173,166,24,2,0,0,161,91,52,0,27,132,206,0
"Searcy, AR","42620",2005,116,56,56,4,0,0,0,131,83,53,0,0,0,116,0
"Seattle-Tacoma-Bellevue, WA","42660",2005,365,165,175,24,1,0,0,154,91,53,0,7,74,284,0
"Sebastian-Vero Beach, FL","42680",2005,343,285,52,6,0,0,0,136,71,38,0,0,343,0,0
"Sebring, FL","42700",2005,358,314,39,5,0,0,0,112,58,37,0,0,358,0,0
"Seneca, SC","42860",2005,359,269,81,8,1,0,0,156,72,42,0,0,315,44,0
"Sevierville, TN","42940",2005,361,204,125,29,3,0,0,156,100,47,0,0,361,0,0
"Seymour, IN","42980",2005,183,91,69,23,0,0,0,150,108,51,0,0,183,0,0
"Sheboygan, WI","43100",2005,202,140,34,17,9,2,0,205,126,42,0,0,185,0,17
"Shelton, WA","43220",2005,365,306,59,0,0,0,0,86,56,27,0,0,0,365,0
"Sheridan, WY","43260",2005,246,184,61,1,0,0,0,106,61,32,0,0,0,65,181
"Show Low, AZ","43320",2005,332,217,112,3,0,0,0,140,77,44,0,0,313,14,5
"Shreveport-Bossier City, LA","43340",2005,365,181,157,25,2,0,0,161,93,51,0,0,197,168,0
"Sierra Vista-Douglas, AZ","43420",2005,355,235,116,4,0,0,0,108,77,46,0,0,322,23,10
"Silver City, NM","43500",2005,298,229,65,4,0,0,0,115,71,42,0,0,260,35,3
"Sioux City, IA-NE-SD","43580",2005,124,84,39,1,0,0,0,130,67,37,0,0,0,115,9
"Sioux Falls, SD","43620",2005,365,285,78,2,0,0,0,105,66,38,0,19,264,72,10
"Somerset, KY","43700",2005,263,176,76,11,0,0,0,126,84,44,0,0,243,0,20
"Somerset, PA","43740",2005,362,290,61,10,1,0,0,154,71,36,0,0,362,0,0
"Sonora, CA","43760",2005,365,264,81,19,1,0,0,159,87,41,8,0,357,0,0
"South Bend-Mishawaka, IN-MI","43780",2005,333,180,114,33,6,0,0,177,105,47,0,95,165,73,0
"Spartanburg, SC","43900",2005,354,143,175,34,2,0,0,151,101,56,0,0,129,221,4
"Spokane-Spokane Valley, WA","44060",2005,365,187,168,10,0,0,0,107,81,50,1,0,126,226,12
"Springfield, IL","44100",2005,365,260,90,15,0,0,0,126,83,37,9,0,317,39,0
"Springfield, MA","44140",2005,365,184,150,22,9,0,0,197,97,50,0,6,213,146,0
"Springfield, MO","44180",2005,365,252,100,13,0,0,0,143,80,41,5,121,163,76,0
"Springfield, OH","44220",2005,262,120,113,24,5,0,0,177,105,57,0,0,185,77,0
"St. Cloud, MN","41060",2005,365,283,79,2,1,0,0,153,62,36,12,0,140,213,0
"St. George, UT","41100",2005,355,233,101,17,3,1,0,204,84,46,0,0,353,2,0
"St. Joseph, MO-KS","41140",2005,121,61,58,2,0,0,0,107,73,50,0,0,0,103,18
"St. Louis, MO-IL","41180",2005,365,44,240,53,26,2,0,205,140,75,0,12,117,155,81
"St. Marys, PA","41260",2005,344,283,50,11,0,0,0,129,71,37,0,0,344,0,0
"State College, PA","44300",2005,365,179,160,23,3,0,0,161,94,51,0,5,182,178,0
"Steamboat Springs, CO","44460",2005,329,312,17,0,0,0,0,66,38,17,0,0,0,14,315
"Stockton-Lodi, CA","44700",2005,365,281,69,13,2,0,0,155,71,40,3,110,190,58,4
"Summerville, GA","44900",2005,261,190,57,14,0,0,0,150,80,43,0,0,243,0,18
"Syracuse, NY","45060",2005,365,278,65,20,2,0,0,166,84,42,9,0,329,27,0
"Tahlequah, OK","45140",2005,365,252,101,12,0,0,0,133,80,44,0,53,265,25,22
"Talladega-Sylacauga, AL","45180",2005,281,204,75,2,0,0,0,110,68,41,0,0,175,105,1
"Tallahassee, FL","45220",2005,365,142,209,12,2,0,0,161,84,55,0,0,101,264,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2005,365,119,206,35,5,0,0,176,104,56,0,0,135,222,8
"Taos, NM","45340",2005,356,352,4,0,0,0,0,62,30,16,0,0,0,318,38
"Terre Haute, IN","45460",2005,244,127,100,17,0,0,0,150,97,50,0,0,153,91,0
"Texarkana, TX-AR","45500",2005,117,66,50,1,0,0,0,101,73,47,0,0,0,117,0
"The Dalles, OR","45520",2005,360,307,53,0,0,0,0,99,57,19,0,0,0,360,0
"Toledo, OH","45780",2005,365,218,111,30,5,1,0,203,100,44,0,0,176,82,107
"Topeka, KS","45820",2005,121,76,44,1,0,0,0,112,68,42,0,0,0,118,3
"Torrington, CT","45860",2005,300,225,51,17,7,0,0,185,87,39,0,0,251,49,0
"Traverse City, MI","45900",2005,183,121,39,18,5,0,0,177,115,44,0,0,183,0,0
"Trenton, NJ","45940",2005,365,250,88,19,8,0,0,185,87,44,0,80,232,52,1
"Troy, AL","45980",2005,56,55,1,0,0,0,0,51,31,19,0,0,0,0,56
"Truckee-Grass Valley, CA","46020",2005,365,188,113,44,18,2,0,216,126,50,0,0,303,20,42
"Tucson, AZ","46060",2005,365,195,152,16,2,0,0,154,84,49,0,12,282,21,50
"Tullahoma-Manchester, TN","46100",2005,59,59,0,0,0,0,0,47,39,31,0,2,57,0,0
"Tulsa, OK","46140",2005,365,164,157,38,6,0,0,177,101,53,0,5,208,151,1
"Tupelo, MS","46180",2005,364,163,179,22,0,0,0,140,87,53,0,0,106,258,0
"Tuscaloosa, AL","46220",2005,274,158,106,9,1,0,0,164,81,47,0,0,182,92,0
"Twin Falls, ID","46300",2005,326,292,32,2,0,0,0,114,52,27,0,0,0,326,0
"Tyler, TX","46340",2005,365,247,86,31,1,0,0,156,100,43,0,7,358,0,0
"Ukiah, CA","46380",2005,365,357,8,0,0,0,0,69,43,32,2,35,310,12,6
"Urban Honolulu, HI","46520",2005,365,355,7,2,1,0,0,168,37,24,3,14,205,83,60
"Utica-Rome, NY","46540",2005,361,321,36,4,0,0,0,133,51,36,0,0,361,0,0
"Valdosta, GA","46660",2005,55,31,24,0,0,0,0,88,70,47,0,0,0,55,0
"Vallejo-Fairfield, CA","46700",2005,365,244,106,15,0,0,0,145,79,41,0,10,176,179,0
"Vernal, UT","46860",2005,45,45,0,0,0,0,0,19,13,5,0,0,0,0,45
"Vicksburg, MS","46980",2005,109,60,46,3,0,0,0,137,70,47,0,0,0,109,0
"Victoria, TX","47020",2005,357,294,57,6,0,0,0,147,67,34,0,0,357,0,0
"Vincennes, IN","47180",2005,351,237,92,22,0,0,0,140,84,44,0,0,272,79,0
"Vineland-Bridgeton, NJ","47220",2005,356,290,44,19,2,1,0,204,80,35,0,0,356,0,0
"Vineyard Haven, MA","47240",2005,226,176,30,16,3,1,0,201,90,41,0,0,157,69,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2005,365,171,174,19,1,0,0,151,87,52,11,1,149,204,0
"Visalia-Porterville, CA","47300",2005,365,74,142,79,66,4,0,207,161,84,0,1,204,160,0
"Wabash, IN","47340",2005,358,274,67,17,0,0,0,126,84,37,0,0,358,0,0
"Walla Walla, WA","47460",2005,365,297,66,2,0,0,0,125,62,29,0,0,0,221,144
"Walterboro, SC","47500",2005,284,226,50,8,0,0,0,126,74,37,0,0,284,0,0
"Warner Robins, GA","47580",2005,56,27,29,0,0,0,0,93,71,51,0,0,0,56,0
"Washington Court House, OH","47920",2005,353,261,64,26,2,0,0,156,93,38,0,0,353,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2005,365,111,195,41,18,0,0,187,126,60,0,49,138,172,6
"Waterloo-Cedar Falls, IA","47940",2005,253,170,78,5,0,0,0,145,76,44,0,0,179,72,2
"Watertown, SD","47980",2005,123,85,38,0,0,0,0,82,68,36,0,0,0,119,4
"Watertown-Fort Atkinson, WI","48020",2005,185,116,52,16,1,0,0,159,100,45,0,0,185,0,0
"Watertown-Fort Drum, NY","48060",2005,217,164,36,14,3,0,0,187,93,41,0,0,217,0,0
"Wausau, WI","48140",2005,186,143,37,5,1,0,0,156,80,43,0,0,186,0,0
"Weatherford, OK","48220",2005,25,24,1,0,0,0,0,51,30,17,0,0,0,0,25
"Weirton-Steubenville, WV-OH","48260",2005,365,204,129,28,4,0,0,172,97,46,23,0,155,102,85
"Wenatchee, WA","48300",2005,349,258,89,2,0,0,0,115,64,30,0,0,0,349,0
"Wheeling, WV-OH","48540",2005,264,114,117,28,5,0,0,179,108,55,0,0,175,89,0
"Whitewater-Elkhorn, WI","48580",2005,186,114,50,20,2,0,0,161,105,46,0,0,186,0,0
"Wichita Falls, TX","48660",2005,288,225,63,0,0,0,0,85,64,35,0,0,0,288,0
"Wichita, KS","48620",2005,365,230,118,17,0,0,0,147,87,45,3,44,247,53,18
"Williamsport, PA","48700",2005,234,153,57,22,2,0,0,156,101,44,0,0,214,0,20
"Wilmington, NC","48900",2005,258,178,71,9,0,0,0,147,74,42,0,0,179,79,0
"Wilmington, OH","48940",2005,214,113,65,33,3,0,0,179,119,49,0,0,214,0,0
"Winchester, VA-WV","49020",2005,238,159,64,15,0,0,0,136,87,44,0,0,209,0,29
"Winona, MN","49100",2005,119,92,24,2,1,0,0,152,63,27,0,0,0,119,0
"Winston-Salem, NC","49180",2005,365,138,192,32,3,0,0,159,100,56,2,20,112,225,6
"Worcester, MA-CT","49340",2005,365,226,117,18,4,0,0,195,87,45,0,17,195,151,2
"Yakima, WA","49420",2005,365,281,70,13,1,0,0,151,76,25,1,0,0,338,26
"York-Hanover, PA","49620",2005,365,204,123,31,7,0,0,179,101,47,1,126,158,76,4
"Youngstown-Warren-Boardman, OH-PA","49660",2005,365,139,180,39,7,0,0,177,110,55,0,0,165,200,0
"Yuba City, CA","49700",2005,365,201,136,28,0,0,0,143,93,48,0,23,219,122,1
"Yuma, AZ","49740",2005,316,188,113,15,0,0,0,140,80,46,0,10,176,0,130
