"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Birmingham-Hoover, AL","13820",1991,365,230,108,22,5,0,0,166,93,44,60,0,193,0,112
"Bishop, CA","13860",1991,132,120,10,2,0,0,0,114,44,22,61,0,0,0,71
"Bismarck, ND","13900",1991,309,290,19,0,0,0,0,74,49,32,0,102,182,0,25
"Blacksburg-Christiansburg-Radford, VA","13980",1991,360,204,126,26,4,0,0,166,97,47,0,0,360,0,0
"Blytheville, AR","14180",1991,182,52,76,45,9,0,0,192,140,74,3,0,179,0,0
"Boise City, ID","14260",1991,356,258,96,2,0,0,0,110,66,40,310,0,0,0,46
"Boston-Cambridge-Newton, MA-NH","14460",1991,365,169,162,18,9,7,0,232,100,52,10,279,75,0,1
"Boulder, CO","14500",1991,365,263,89,12,1,0,0,164,76,44,115,0,226,0,24
"Bowling Green, KY","14540",1991,346,283,56,7,0,0,0,139,67,37,0,0,318,24,4
"Bozeman, MT","14580",1991,105,89,16,0,0,0,0,87,59,28,0,0,0,0,105
"Bridgeport-Stamford-Norwalk, CT","14860",1991,365,238,79,23,17,8,0,228,115,44,85,112,157,0,11
"Brookings, SD","15100",1991,58,54,4,0,0,0,0,63,49,27,0,0,0,0,58
"Brownsville-Harlingen, TX","15180",1991,60,55,5,0,0,0,0,64,43,24,0,0,0,0,60
"Bucyrus, OH","15340",1991,354,241,62,29,22,0,0,197,122,36,0,0,354,0,0
"Buffalo-Cheektowaga-Niagara Falls, NY","15380",1991,365,270,64,22,9,0,0,182,97,39,4,176,184,0,1
"Burlington-South Burlington, VT","15540",1991,365,313,38,14,0,0,0,150,63,34,38,157,164,0,6
"Butte-Silver Bow, MT","15580",1991,348,301,46,1,0,0,0,103,56,21,0,0,0,0,348
"Camden, AR","15780",1991,56,55,1,0,0,0,0,56,33,17,0,0,0,0,56
"Canton-Massillon, OH","15940",1991,365,246,64,37,16,2,0,228,126,36,30,50,209,0,76
"Cape Coral-Fort Myers, FL","15980",1991,365,338,26,1,0,0,0,119,48,34,0,0,365,0,0
"Carbondale-Marion, IL","16060",1991,50,49,1,0,0,0,0,53,40,23,0,0,0,0,50
"Carlsbad-Artesia, NM","16100",1991,270,270,0,0,0,0,0,40,26,14,0,270,0,0,0
"Carson City, NV","16180",1991,37,37,0,0,0,0,0,38,32,19,0,0,0,0,37
"Casper, WY","16220",1991,9,9,0,0,0,0,0,34,34,12,0,0,0,0,9
"Ca¤on City, CO","15860",1991,336,318,18,0,0,0,0,74,41,18,0,0,0,0,336
"Cedar City, UT","16260",1991,59,55,4,0,0,0,0,63,44,18,0,0,0,0,59
"Cedar Rapids, IA","16300",1991,365,334,29,2,0,0,0,108,49,31,63,0,240,0,62
"Champaign-Urbana, IL","16580",1991,329,288,35,6,0,0,0,136,58,31,0,0,306,0,23
"Charleston, WV","16620",1991,361,282,60,12,7,0,0,200,77,37,1,175,173,0,12
"Charleston-Mattoon, IL","16660",1991,55,54,1,0,0,0,0,51,37,19,0,0,0,0,55
"Charleston-North Charleston, SC","16700",1991,365,295,60,9,1,0,0,154,67,37,8,60,293,0,4
"Charlotte-Concord-Gastonia, NC-SC","16740",1991,365,189,114,49,12,1,0,203,122,49,101,31,231,0,2
"Charlottesville, VA","16820",1991,60,57,3,0,0,0,0,52,46,25,0,0,0,0,60
"Chattanooga, TN-GA","16860",1991,337,237,77,22,1,0,0,154,84,42,0,0,317,0,20
"Cheyenne, WY","16940",1991,77,76,1,0,0,0,0,52,28,18,0,0,0,0,77
"Chicago-Naperville-Elgin, IL-IN-WI","16980",1991,365,142,147,36,30,10,0,224,156,56,27,134,124,0,80
"Chico, CA","17020",1991,365,239,117,9,0,0,0,150,74,44,89,78,182,0,16
"Cincinnati, OH-KY-IN","17140",1991,365,188,110,40,21,6,0,220,136,50,13,165,161,0,26
"Claremont-Lebanon, NH-VT","17200",1991,364,325,32,5,2,0,0,166,51,34,0,0,359,0,5
"Clarksdale, MS","17260",1991,42,42,0,0,0,0,0,41,35,18,0,0,0,0,42
"Clearlake, CA","17340",1991,361,341,20,0,0,0,0,87,47,34,18,0,342,0,1
"Cleveland, TN","17420",1991,365,358,7,0,0,0,0,62,35,23,0,337,0,0,28
"Cleveland-Elyria, OH","17460",1991,365,171,136,28,29,1,0,210,133,52,21,136,120,0,88
"Clinton, IA","17540",1991,178,162,16,0,0,0,0,79,50,26,0,0,0,0,178
"Coeur d'Alene, ID","17660",1991,110,76,33,0,0,0,1,345,61,33,0,0,0,0,110
"Coffeyville, KS","17700",1991,342,257,70,13,2,0,0,166,77,37,0,0,342,0,0
"Colorado Springs, CO","17820",1991,365,187,166,12,0,0,0,136,79,50,8,215,124,0,18
"Columbia, SC","17900",1991,365,247,102,16,0,0,0,150,80,43,25,28,271,0,41
"Columbus, GA-AL","17980",1991,278,229,44,4,1,0,0,154,67,38,0,0,261,0,17
"Columbus, IN","18020",1991,92,48,35,9,0,0,0,140,100,48,0,0,92,0,0
"Columbus, OH","18140",1991,365,215,79,48,19,4,0,210,133,44,83,31,198,0,53
"Concord, NH","18180",1991,60,59,1,0,0,0,0,53,34,19,0,0,0,0,60
"Corning, NY","18500",1991,55,52,3,0,0,0,0,55,43,21,0,0,0,0,55
"Corpus Christi, TX","18580",1991,361,305,47,8,1,0,0,151,61,32,0,0,339,0,22
"Crawfordsville, IN","18820",1991,60,56,4,0,0,0,0,62,49,25,0,0,0,0,60
"Crescent City, CA","18860",1991,354,351,3,0,0,0,0,67,39,28,0,0,329,25,0
"Cumberland, MD-WV","19060",1991,323,289,31,2,1,0,0,151,51,25,172,0,144,0,7
"Dallas-Fort Worth-Arlington, TX","19100",1991,365,211,94,37,16,7,0,242,122,47,11,115,233,0,6
"Davenport-Moline-Rock Island, IA-IL","19340",1991,365,285,62,16,2,0,0,156,77,37,0,0,337,0,28
"Dayton, OH","19380",1991,365,245,70,36,12,2,0,209,119,34,141,0,202,0,22
"DeRidder, LA","19760",1991,364,342,16,5,1,0,0,169,46,30,0,0,364,0,0
"Decatur, AL","19460",1991,60,54,6,0,0,0,0,57,51,23,0,0,0,0,60
"Decatur, IL","19500",1991,348,289,46,9,4,0,0,166,67,34,0,0,264,0,84
"Deming, NM","19700",1991,61,61,0,0,0,0,0,38,25,16,0,0,0,0,61
"Denver-Aurora-Lakewood, CO","19740",1991,365,97,232,33,3,0,0,166,100,62,56,147,146,0,16
"Des Moines-West Des Moines, IA","19780",1991,365,329,36,0,0,0,0,90,50,31,154,0,117,0,94
"Detroit-Warren-Dearborn, MI","19820",1991,365,232,80,27,20,6,0,210,129,44,31,91,143,0,100
"Dickinson, ND","19860",1991,56,56,0,0,0,0,0,35,21,12,0,0,0,0,56
"Dodge City, KS","19980",1991,137,132,5,0,0,0,0,90,44,19,39,0,60,0,38
"Dothan, AL","20020",1991,57,53,4,0,0,0,0,57,41,23,0,0,0,0,57
"Dover, DE","20100",1991,149,111,26,11,1,0,0,159,93,40,0,0,149,0,0
"Duluth, MN-WI","20260",1991,365,356,9,0,0,0,0,73,38,22,276,0,0,44,45
"Dunn, NC","20380",1991,60,57,3,0,0,0,0,52,44,23,0,0,0,0,60
"Durango, CO","20420",1991,349,339,10,0,0,0,0,71,46,32,0,95,238,0,16
"Durham-Chapel Hill, NC","20500",1991,365,326,39,0,0,0,0,95,52,30,349,0,0,0,16
"Edwards, CO","20780",1991,143,141,2,0,0,0,0,76,33,17,0,0,0,0,143
"Effingham, IL","20820",1991,207,128,59,18,2,0,0,174,100,45,0,0,207,0,0
"El Centro, CA","20940",1991,338,225,90,19,3,1,0,232,84,42,0,0,292,0,46
"El Dorado, AR","20980",1991,60,59,1,0,0,0,0,59,35,19,0,0,0,0,60
"El Paso, TX","21340",1991,365,170,172,22,1,0,0,151,89,53,69,155,115,0,26
"Elizabeth City, NC","21020",1991,59,57,2,0,0,0,0,54,40,21,0,0,0,0,59
"Elko, NV","21220",1991,86,86,0,0,0,0,0,30,22,11,0,0,0,86,0
"Elmira, NY","21300",1991,360,277,60,17,6,0,0,182,87,35,0,0,356,0,4
"Erie, PA","21500",1991,365,295,42,19,9,0,0,197,90,35,36,99,224,0,6
"Escanaba, MI","21540",1991,107,72,18,9,6,2,0,212,119,41,0,0,107,0,0
"Eugene, OR","21660",1991,365,275,80,10,0,0,0,117,71,39,104,0,127,0,134
"Eureka-Arcata-Fortuna, CA","21700",1991,353,353,0,0,0,0,0,39,28,15,0,0,353,0,0
"Evansville, IN-KY","21780",1991,365,210,71,46,32,6,0,204,151,44,11,169,167,0,18
"Fairbanks, AK","21820",1991,271,203,62,6,0,0,0,118,68,33,169,0,0,0,102
"Fargo, ND-MN","22020",1991,187,186,1,0,0,0,0,53,24,13,140,0,0,0,47
"Farmington, NM","22140",1991,364,356,8,0,0,0,0,69,38,19,151,177,0,0,36
"Fayetteville, NC","22180",1991,365,252,90,20,3,0,0,172,90,41,149,0,209,0,7
"Fayetteville-Springdale-Rogers, AR-MO","22220",1991,58,58,0,0,0,0,0,44,35,19,0,0,0,0,58
"Findlay, OH","22300",1991,22,22,0,0,0,0,0,44,39,29,0,0,0,0,22
"Flagstaff, AZ","22380",1991,362,253,98,11,0,0,0,122,74,45,0,0,349,6,7
"Flint, MI","22420",1991,237,167,39,24,7,0,0,192,112,39,0,0,213,0,24
"Florence-Muscle Shoals, AL","22520",1991,57,55,2,0,0,0,0,54,38,20,0,0,0,0,57
"Fond du Lac, WI","22540",1991,184,146,32,6,0,0,0,147,74,39,0,0,184,0,0
"Fort Collins, CO","22660",1991,365,257,95,13,0,0,0,133,77,45,43,0,321,0,1
"Fort Payne, AL","22840",1991,342,249,82,10,1,0,0,151,80,41,0,0,336,0,6
"Fort Smith, AR-OK","22900",1991,133,132,1,0,0,0,0,54,33,23,0,81,0,0,52
"Fort Wayne, IN","23060",1991,365,272,65,23,5,0,0,187,93,37,118,69,168,0,10
"Fremont, OH","23380",1991,173,156,17,0,0,0,0,65,50,28,0,0,0,0,173
"Fresno, CA","23420",1991,365,91,142,55,53,24,0,226,182,79,19,97,233,0,16
"Gadsden, AL","23460",1991,58,50,8,0,0,0,0,71,54,31,0,0,0,0,58
"Gaffney, SC","23500",1991,357,275,69,13,0,0,0,150,77,37,0,0,357,0,0
"Gallup, NM","23700",1991,57,53,4,0,0,0,0,64,49,19,0,0,0,0,57
"Gardnerville Ranchos, NV","23820",1991,359,219,123,17,0,0,0,143,84,47,8,30,316,0,5
"Georgetown, SC","23860",1991,157,129,28,0,0,0,0,79,56,36,0,0,0,0,157
"Gettysburg, PA","23900",1991,356,227,67,41,19,2,0,208,136,41,0,0,356,0,0
"Gillette, WY","23940",1991,60,51,9,0,0,0,0,67,53,23,0,0,0,0,60
"Glens Falls, NY","24020",1991,59,58,1,0,0,0,0,52,31,16,0,0,0,0,59
"Glenwood Springs, CO","24060",1991,297,243,53,1,0,0,0,141,62,22,0,0,0,0,297
"Goldsboro, NC","24140",1991,59,58,1,0,0,0,0,51,43,23,0,0,0,0,59
"Grand Forks, ND-MN","24220",1991,196,190,6,0,0,0,0,80,37,19,0,127,0,0,69
"Grand Junction, CO","24300",1991,336,252,84,0,0,0,0,97,63,44,104,0,218,0,14
"Grand Rapids-Wyoming, MI","24340",1991,365,272,43,27,16,7,0,238,126,32,132,0,211,0,22
"Grants Pass, OR","24420",1991,238,141,97,0,0,0,0,98,72,45,201,0,0,0,37
"Great Falls, MT","24500",1991,356,335,19,2,0,0,0,116,42,23,334,0,0,0,22
"Greeley, CO","24540",1991,365,282,78,5,0,0,0,147,67,39,100,0,227,0,38
"Green Bay, WI","24580",1991,213,161,27,21,2,2,0,218,101,35,0,0,182,0,31
"Greensboro-High Point, NC","24660",1991,364,270,77,15,2,0,0,172,84,39,172,0,186,0,6
"Greenville, MS","24740",1991,43,43,0,0,0,0,0,42,31,18,0,0,0,0,43
"Greenville, NC","24780",1991,210,124,66,20,0,0,0,150,100,46,0,0,210,0,0
"Greenville-Anderson-Mauldin, SC","24860",1991,363,279,71,13,0,0,0,147,74,40,0,14,337,0,12
"Greenwood, SC","24940",1991,262,213,48,1,0,0,0,101,64,38,0,0,262,0,0
"Guayama, PR","25020",1991,48,45,3,0,0,0,0,73,43,20,0,0,0,0,48
"Gulfport-Biloxi-Pascagoula, MS","25060",1991,275,200,58,15,2,0,0,190,84,42,0,0,275,0,0
"Hailey, ID","25200",1991,29,29,0,0,0,0,0,25,18,12,0,0,0,0,29
"Hanford-Corcoran, CA","25260",1991,360,197,119,36,8,0,0,169,105,48,0,0,332,0,28
"Hannibal, MO","25300",1991,52,52,0,0,0,0,0,42,29,18,0,0,0,0,52
"Harrisburg-Carlisle, PA","25420",1991,365,238,73,34,20,0,0,195,115,43,24,132,207,0,2
"Harrison, AR","25460",1991,4,3,1,0,0,0,0,58,58,23,0,0,0,4,0
"Hartford-West Hartford-East Hartford, CT","25540",1991,365,246,79,20,11,9,0,239,112,44,149,59,157,0,0
"Hastings, NE","25580",1991,55,55,0,0,0,0,0,45,39,22,0,0,0,0,55
"Hattiesburg, MS","25620",1991,275,240,35,0,0,0,0,100,54,36,0,0,275,0,0
"Helena, MT","25740",1991,160,138,22,0,0,0,0,94,55,24,0,0,0,0,160
"Helena-West Helena, AR","25760",1991,58,58,0,0,0,0,0,48,36,18,0,0,0,0,58
"Hermiston-Pendleton, OR","25840",1991,115,86,27,2,0,0,0,134,66,31,0,0,0,0,115
"Hickory-Lenoir-Morganton, NC","25860",1991,225,145,71,8,1,0,0,164,84,46,0,0,225,0,0
"Hilo, HI","25900",1991,330,319,11,0,0,0,0,80,29,19,0,0,294,36,0
"Hobbs, NM","26020",1991,58,57,1,0,0,0,0,63,29,14,0,0,0,0,58
"Holland, MI","26090",1991,112,41,26,24,18,3,0,229,166,80,0,2,110,0,0
"Hot Springs, AR","26300",1991,60,60,0,0,0,0,0,40,32,17,0,0,0,0,60
"Houghton, MI","26340",1991,121,109,11,1,0,0,0,115,50,33,0,0,104,17,0
"Houma-Thibodaux, LA","26380",1991,348,296,40,11,1,0,0,154,77,32,0,0,348,0,0
"Houston-The Woodlands-Sugar Land, TX","26420",1991,365,168,120,38,21,18,0,257,154,54,15,134,180,0,36
"Huntington, IN","26540",1991,192,110,54,24,4,0,0,169,108,47,0,0,192,0,0
"Huntington-Ashland, WV-KY-OH","26580",1991,365,219,100,32,10,4,0,228,108,45,21,122,210,0,12
"Huntsville, AL","26620",1991,365,245,91,27,2,0,0,154,90,43,4,121,219,0,21
"Idaho Falls, ID","26820",1991,41,41,0,0,0,0,0,49,46,28,0,0,0,0,41
"Indianapolis-Carmel-Anderson, IN","26900",1991,365,236,87,29,12,1,0,202,112,43,56,96,162,0,51
"Iowa City, IA","26980",1991,126,123,3,0,0,0,0,90,42,30,0,0,126,0,0
"Iron Mountain, MI-WI","27020",1991,359,326,25,8,0,0,0,129,50,33,0,28,328,0,3
"Ithaca, NY","27060",1991,362,263,58,35,6,0,0,192,105,38,0,0,362,0,0
"Jackson, MS","27140",1991,364,307,50,7,0,0,0,140,58,35,86,0,268,0,10
"Jackson, OH","27160",1991,39,38,1,0,0,0,0,53,45,30,0,0,0,0,39
"Jackson, TN","27180",1991,58,57,1,0,0,0,0,58,38,25,0,0,0,0,58
"Jackson, WY-ID","27220",1991,321,304,17,0,0,0,0,67,46,39,0,0,291,9,21
"Jacksonville, FL","27260",1991,365,316,39,10,0,0,0,126,62,38,43,51,255,0,16
"Jacksonville, NC","27340",1991,60,60,0,0,0,0,0,42,36,21,0,0,0,0,60
"Jamestown-Dunkirk-Fredonia, NY","27460",1991,357,311,34,11,1,0,0,156,58,32,0,0,348,0,9
"Janesville-Beloit, WI","27500",1991,184,111,49,16,8,0,0,190,115,45,0,0,184,0,0
"Jasper, IN","27540",1991,47,42,5,0,0,0,0,61,51,34,0,0,0,0,47
"Johnstown, PA","27780",1991,365,270,64,21,10,0,0,187,90,40,7,193,159,0,6
"Jonesboro, AR","27860",1991,59,57,2,0,0,0,0,56,44,20,0,0,0,0,59
"Juneau, AK","27940",1991,360,289,54,13,2,0,2,844,70,19,0,0,0,0,360
"Kahului-Wailuku-Lahaina, HI","27980",1991,230,230,0,0,0,0,0,40,28,18,0,0,153,51,26
"Kalamazoo-Portage, MI","28020",1991,153,129,15,7,2,0,0,154,71,31,8,36,108,0,1
"Kalispell, MT","28060",1991,365,285,77,3,0,0,0,121,61,40,0,0,215,10,140
"Kansas City, MO-KS","28140",1991,365,205,118,33,9,0,0,190,108,47,30,59,222,0,54
"Kapaa, HI","28180",1991,48,48,0,0,0,0,0,38,22,15,0,0,0,0,48
"Kearney, NE","28260",1991,57,46,11,0,0,0,0,78,60,27,0,0,0,0,57
"Keene, NH","28300",1991,237,202,26,7,2,0,0,177,74,37,0,0,210,0,27
"Kennewick-Richland, WA","28420",1991,281,254,20,3,2,0,2,1585,50,22,0,0,0,0,281
"Killeen-Temple, TX","28660",1991,57,56,1,0,0,0,0,79,29,19,0,0,0,0,57
"Kingsport-Bristol-Bristol, TN-VA","28700",1991,365,257,96,12,0,0,0,136,77,42,13,163,165,0,24
"Kingston, NY","28740",1991,341,255,55,20,11,0,0,182,97,41,0,0,331,0,10
"Klamath Falls, OR","28900",1991,251,172,71,8,0,0,0,147,73,33,95,0,0,40,116
"Knoxville, TN","28940",1991,365,211,107,38,9,0,0,177,105,47,38,0,287,20,20
"La Grande, OR","29260",1991,348,296,51,1,0,0,0,110,57,30,0,0,0,0,348
"Lafayette, LA","29180",1991,348,317,25,6,0,0,0,122,49,29,0,0,348,0,0
"Lafayette-West Lafayette, IN","29200",1991,176,120,40,13,3,0,0,174,100,44,0,0,176,0,0
"Lake Charles, LA","29340",1991,363,267,66,17,12,1,0,212,90,38,0,0,358,0,5
"Lake Havasu City-Kingman, AZ","29420",1991,31,31,0,0,0,0,0,27,22,15,0,0,0,31,0
"Lancaster, PA","29540",1991,364,257,60,31,15,1,0,202,122,40,5,170,183,0,6
"Lansing-East Lansing, MI","29620",1991,214,142,42,27,3,0,0,185,115,42,0,0,214,0,0
"Laramie, WY","29660",1991,321,226,92,3,0,0,0,105,71,46,0,0,311,0,10
"Laredo, TX","29700",1991,51,42,9,0,0,0,0,61,54,32,0,0,0,0,51
"Las Cruces, NM","29740",1991,365,206,153,6,0,0,0,112,72,47,42,0,256,0,67
"Las Vegas-Henderson-Paradise, NV","29820",1991,365,83,246,34,2,0,0,196,100,69,59,178,111,0,17
"Laurel, MS","29860",1991,45,45,0,0,0,0,0,50,36,20,0,0,0,0,45
"Lawton, OK","30020",1991,56,55,1,0,0,0,0,59,40,25,0,0,0,0,56
"Lewiston, ID-WA","30300",1991,62,50,11,0,1,0,0,191,64,31,0,0,0,0,62
"Lewiston-Auburn, ME","30340",1991,56,51,5,0,0,0,0,56,46,23,0,0,0,0,56
"Lexington, NE","30420",1991,18,15,3,0,0,0,0,78,59,27,0,0,0,0,18
"Lexington-Fayette, KY","30460",1991,365,272,76,14,3,0,0,187,80,38,30,172,160,0,3
"Lima, OH","30620",1991,200,109,60,22,9,0,0,182,119,49,0,0,200,0,0
"Lincoln, IL","30660",1991,209,146,49,11,3,0,0,179,87,44,0,0,209,0,0
"Lincoln, NE","30700",1991,365,327,38,0,0,0,0,100,51,33,163,0,185,0,17
"Little Rock-North Little Rock-Conway, AR","30780",1991,365,283,56,24,2,0,0,164,87,39,0,49,307,0,9
"London, KY","30940",1991,37,37,0,0,0,0,0,47,42,28,0,0,0,0,37
"Longview, TX","30980",1991,254,184,52,15,3,0,0,169,90,39,0,0,254,0,0
"Longview, WA","31020",1991,60,58,2,0,0,0,0,79,39,23,0,0,0,0,60
"Los Alamos, NM","31060",1991,365,258,100,7,0,0,0,122,77,46,0,6,357,2,0
"Los Angeles-Long Beach-Anaheim, CA","31080",1991,365,15,117,96,51,85,1,676,233,118,45,138,181,0,1
"Louisville/Jefferson County, KY-IN","31140",1991,365,248,70,32,12,3,0,229,115,41,140,0,211,0,14
"Lubbock, TX","31180",1991,171,167,4,0,0,0,0,95,36,21,0,0,0,0,171
"Ludington, MI","31220",1991,111,69,21,7,8,6,0,222,161,42,0,1,77,0,33
"Lynchburg, VA","31340",1991,230,144,71,14,1,0,0,151,93,46,0,0,202,0,28
"Madera, CA","31460",1991,352,186,97,54,15,0,0,190,133,48,0,0,332,0,20
"Madison, WI","31540",1991,365,295,51,14,5,0,0,172,74,33,65,0,291,0,9
"Malone, NY","31660",1991,56,55,1,0,0,0,0,55,36,17,0,0,0,0,56
"Manchester-Nashua, NH","31700",1991,365,289,56,12,7,1,0,206,78,38,102,82,178,0,3
"Manitowoc, WI","31820",1991,179,120,30,15,11,3,0,229,136,42,0,0,179,0,0
"Mansfield, OH","31900",1991,94,92,2,0,0,0,0,59,37,23,0,0,0,0,94
"Marietta, OH","31930",1991,210,112,54,26,16,2,0,213,150,49,0,0,210,0,0
"Marion, NC","32000",1991,55,53,2,0,0,0,0,73,41,26,0,0,0,0,55
"Marquette, MI","32100",1991,60,58,2,0,0,0,0,90,29,12,0,0,0,0,60
"Martinsville, VA","32300",1991,52,52,0,0,0,0,0,47,38,20,0,0,0,0,52
"Mason City, IA","32380",1991,170,141,29,0,0,0,0,75,59,29,0,0,0,0,170
"Mayfield, KY","32460",1991,211,161,43,6,1,0,0,161,80,42,0,0,211,0,0
"Medford, OR","32780",1991,365,225,136,4,0,0,0,142,74,44,195,0,88,0,82
"Memphis, TN-MS-AR","32820",1991,365,198,123,36,7,1,0,203,108,49,79,82,197,0,7
"Merced, CA","32900",1991,130,81,32,6,10,1,0,206,140,44,9,21,46,0,54
"Meridian, MS","32940",1991,274,247,27,0,0,0,0,100,50,34,0,0,274,0,0
"Mexico, MO","33020",1991,57,57,0,0,0,0,0,37,28,18,0,0,0,0,57
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",1991,365,302,58,5,0,0,0,150,58,38,37,80,228,17,3
"Michigan City-La Porte, IN","33140",1991,175,90,49,24,11,1,0,213,133,49,0,0,175,0,0
"Middlesborough, KY","33180",1991,173,168,5,0,0,0,0,66,38,25,123,0,0,0,50
"Midland, MI","33220",1991,365,359,6,0,0,0,0,83,32,19,0,334,0,0,31
"Milwaukee-Waukesha-West Allis, WI","33340",1991,365,242,72,27,15,9,0,239,122,43,14,181,156,0,14
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",1991,365,222,130,10,3,0,0,197,77,47,125,107,99,0,34
"Missoula, MT","33540",1991,365,254,105,6,0,0,0,125,75,40,168,51,0,0,146
"Mobile, AL","33660",1991,289,267,21,0,1,0,0,185,49,33,0,0,245,0,44
"Modesto, CA","33700",1991,365,179,132,41,13,0,0,192,119,51,33,91,223,0,18
"Monroe, LA","33740",1991,59,56,3,0,0,0,0,59,48,19,0,0,0,0,59
"Monroe, MI","33780",1991,54,53,1,0,0,0,0,52,44,22,0,0,0,0,54
"Montgomery, AL","33860",1991,287,229,54,4,0,0,0,140,64,39,0,0,270,0,17
"Morgan City, LA","34020",1991,358,343,14,1,0,0,0,129,45,25,0,0,358,0,0
"Mount Vernon, OH","34540",1991,213,152,43,12,6,0,0,174,100,42,0,0,213,0,0
"Muskegon, MI","34740",1991,213,136,32,23,16,6,0,224,154,43,0,0,213,0,0
