"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Augusta-Richmond County, GA-SC","12260",1996,365,267,74,18,6,0,0,190,90,40,0,17,342,0,6
"Augusta-Waterville, ME","12300",1996,243,219,19,4,1,0,0,154,50,33,0,0,217,0,26
"Austin-Round Rock, TX","12420",1996,366,304,54,8,0,0,0,147,60,37,2,139,224,0,1
"Bakersfield, CA","12540",1996,366,128,92,42,61,43,0,234,202,74,2,92,250,0,22
"Baltimore-Columbia-Towson, MD","12580",1996,366,231,73,37,21,4,0,205,129,44,12,146,195,0,13
"Bangor, ME","12620",1996,320,292,24,4,0,0,0,108,49,31,0,0,269,0,51
"Baraboo, WI","12660",1996,366,314,45,7,0,0,0,133,58,36,0,14,352,0,0
"Barnstable Town, MA","12700",1996,212,147,46,11,6,2,0,205,100,43,0,0,212,0,0
"Barre, VT","12740",1996,56,56,0,0,0,0,0,36,31,18,0,0,0,0,56
"Baton Rouge, LA","12940",1996,366,232,84,34,13,3,0,216,115,44,4,122,236,0,4
"Battle Creek, MI","12980",1996,61,59,2,0,0,0,0,63,31,18,0,0,0,0,61
"Beaumont-Port Arthur, TX","13140",1996,366,299,50,10,7,0,0,172,74,35,0,78,287,0,1
"Beaver Dam, WI","13180",1996,178,147,22,7,2,0,0,177,71,41,0,0,178,0,0
"Beckley, WV","13220",1996,60,59,1,0,0,0,0,54,38,21,0,0,0,0,60
"Bellefontaine, OH","13340",1996,183,119,36,25,3,0,0,161,112,44,0,0,183,0,0
"Bellingham, WA","13380",1996,248,241,7,0,0,0,0,100,42,31,0,0,210,18,20
"Bend-Redmond, OR","13460",1996,219,194,24,1,0,0,0,101,52,27,79,0,0,0,140
"Bennington, VT","13540",1996,255,201,44,7,3,0,0,169,67,37,0,0,185,46,24
"Berlin, NH-VT","13620",1996,161,103,48,10,0,0,0,129,84,44,0,0,114,5,42
"Big Rapids, MI","13660",1996,133,83,37,11,1,1,0,206,100,45,0,0,133,0,0
"Big Stone Gap, VA","13720",1996,61,59,2,0,0,0,0,56,29,18,0,0,0,0,61
"Billings, MT","13740",1996,366,345,21,0,0,0,0,88,41,20,331,0,0,0,35
"Binghamton, NY","13780",1996,53,53,0,0,0,0,0,44,26,16,0,0,0,0,53
"Birmingham-Hoover, AL","13820",1996,366,237,90,24,11,4,0,217,108,44,77,2,207,0,80
"Bishop, CA","13860",1996,366,226,100,27,6,0,7,2279,102,44,0,0,277,6,83
"Bismarck, ND","13900",1996,366,356,10,0,0,0,0,74,45,35,0,1,365,0,0
"Blacksburg-Christiansburg-Radford, VA","13980",1996,180,128,44,8,0,0,0,150,77,38,0,0,180,0,0
"Bluefield, WV-VA","14140",1996,60,58,2,0,0,0,0,56,30,16,0,0,0,0,60
"Boise City, ID","14260",1996,366,329,37,0,0,0,0,89,51,30,172,118,0,0,76
"Boone, NC","14380",1996,53,53,0,0,0,0,0,46,31,16,0,0,0,0,53
"Boston-Cambridge-Newton, MA-NH","14460",1996,366,179,160,20,7,0,0,164,97,51,5,228,124,0,9
"Boulder, CO","14500",1996,366,278,80,8,0,0,0,140,67,40,71,0,282,0,13
"Bowling Green, KY","14540",1996,364,241,101,20,2,0,0,172,90,43,0,0,312,52,0
"Bozeman, MT","14580",1996,123,115,8,0,0,0,0,60,47,29,0,0,0,0,123
"Branson, MO","14700",1996,110,110,0,0,0,0,0,15,13,11,110,0,0,0,0
"Breckenridge, CO","14720",1996,59,57,2,0,0,0,0,62,37,18,0,0,0,0,59
"Bremerton-Silverdale, WA","14740",1996,227,227,0,0,0,0,0,42,31,17,195,0,0,0,32
"Bridgeport-Stamford-Norwalk, CT","14860",1996,366,260,73,23,8,2,0,206,81,42,39,174,142,0,11
"Brookings, SD","15100",1996,61,58,3,0,0,0,0,62,33,18,0,0,0,0,61
"Brownsville, TN","15140",1996,214,104,76,31,3,0,0,174,119,51,0,0,214,0,0
"Brownsville-Harlingen, TX","15180",1996,365,352,12,1,0,0,0,101,41,23,31,0,316,0,18
"Brunswick, GA","15260",1996,241,199,37,5,0,0,0,119,61,40,0,0,232,0,9
"Bucyrus, OH","15340",1996,91,87,3,1,0,0,0,105,36,22,0,0,91,0,0
"Buffalo-Cheektowaga-Niagara Falls, NY","15380",1996,366,272,81,10,3,0,0,174,78,43,1,218,146,0,1
"Burley, ID","15420",1996,58,55,3,0,0,0,0,54,42,16,0,0,0,0,58
"Burlington, NC","15500",1996,59,59,0,0,0,0,0,46,33,19,0,0,0,0,59
"Burlington-South Burlington, VT","15540",1996,365,322,42,0,1,0,0,161,51,34,4,169,189,0,3
"Butte-Silver Bow, MT","15580",1996,352,340,12,0,0,0,0,69,39,19,0,0,0,0,352
"Cambridge, MD","15700",1996,212,131,45,27,9,0,0,190,115,44,0,0,212,0,0
"Camden, AR","15780",1996,59,58,1,0,0,0,0,51,31,19,0,0,0,0,59
"Canton-Massillon, OH","15940",1996,366,275,53,33,5,0,0,169,101,33,60,0,210,0,96
"Cape Coral-Fort Myers, FL","15980",1996,366,328,35,3,0,0,0,136,51,36,0,0,362,0,4
"Carbondale-Marion, IL","16060",1996,61,61,0,0,0,0,0,45,29,17,0,0,0,0,61
"Carlsbad-Artesia, NM","16100",1996,346,346,0,0,0,0,0,33,24,13,0,346,0,0,0
"Carson City, NV","16180",1996,63,62,1,0,0,0,0,57,32,16,0,0,0,0,63
"Casper, WY","16220",1996,56,56,0,0,0,0,0,47,31,17,0,0,0,0,56
"Ca¤on City, CO","15860",1996,46,46,0,0,0,0,0,43,27,15,0,0,0,0,46
"Cedar City, UT","16260",1996,57,57,0,0,0,0,0,41,27,15,0,0,0,0,57
"Cedar Rapids, IA","16300",1996,366,350,16,0,0,0,0,93,43,27,27,0,285,0,54
"Centralia, WA","16500",1996,158,154,4,0,0,0,0,61,44,31,0,0,158,0,0
"Chambersburg-Waynesboro, PA","16540",1996,116,65,37,11,3,0,0,177,105,48,0,0,116,0,0
"Champaign-Urbana, IL","16580",1996,366,308,46,10,2,0,0,166,71,32,0,0,357,0,9
"Charleston, WV","16620",1996,366,312,45,7,2,0,0,187,61,34,8,212,139,0,7
"Charleston-Mattoon, IL","16660",1996,59,59,0,0,0,0,0,44,28,14,0,0,0,0,59
"Charleston-North Charleston, SC","16700",1996,366,299,61,3,3,0,0,177,61,38,4,38,264,53,7
"Charlotte-Concord-Gastonia, NC-SC","16740",1996,366,225,70,50,18,3,0,220,136,45,60,73,226,0,7
"Charlottesville, VA","16820",1996,61,61,0,0,0,0,0,36,32,19,0,0,0,0,61
"Chattanooga, TN-GA","16860",1996,366,243,81,34,8,0,0,195,105,42,0,0,349,0,17
"Cheyenne, WY","16940",1996,57,57,0,0,0,0,0,31,23,14,0,0,0,0,57
"Chicago-Naperville-Elgin, IL-IN-WI","16980",1996,366,131,192,32,6,4,1,504,105,56,4,224,93,0,45
"Chico, CA","17020",1996,366,269,83,14,0,0,0,147,84,38,30,103,227,0,6
"Cincinnati, OH-KY-IN","17140",1996,366,197,118,31,18,2,0,209,119,48,0,202,148,0,16
"Claremont-Lebanon, NH-VT","17200",1996,366,341,22,2,1,0,0,151,49,34,0,0,362,0,4
"Clarksdale, MS","17260",1996,52,52,0,0,0,0,0,36,26,14,0,0,0,0,52
"Clarksville, TN-KY","17300",1996,316,210,79,25,2,0,0,161,97,44,0,0,295,0,21
"Clearlake, CA","17340",1996,361,352,9,0,0,0,0,100,42,28,0,0,358,0,3
"Cleveland, TN","17420",1996,351,347,4,0,0,0,0,83,35,25,0,331,0,0,20
"Cleveland-Elyria, OH","17460",1996,366,208,111,30,14,3,0,209,108,47,13,97,145,0,111
"Clinton, IA","17540",1996,351,332,19,0,0,0,0,65,44,23,0,0,0,0,351
"Coeur d'Alene, ID","17660",1996,118,103,13,2,0,0,0,135,52,25,0,0,0,0,118
"Colorado Springs, CO","17820",1996,366,236,106,24,0,0,0,141,72,46,9,214,71,0,72
"Columbia, SC","17900",1996,366,216,132,15,3,0,0,179,87,46,3,34,198,0,131
"Columbus, GA-AL","17980",1996,264,183,61,18,2,0,0,156,93,45,0,0,244,0,20
"Columbus, OH","18140",1996,366,251,66,31,17,1,0,213,119,37,74,0,210,0,82
"Concord, NH","18180",1996,231,212,15,2,2,0,0,156,48,31,0,0,206,0,25
"Cookeville, TN","18260",1996,66,64,2,0,0,0,0,54,42,31,0,7,50,0,9
"Corning, NY","18500",1996,27,27,0,0,0,0,0,27,22,14,0,0,0,0,27
"Corpus Christi, TX","18580",1996,365,318,34,10,3,0,0,169,58,32,0,0,352,0,13
"Crescent City, CA","18860",1996,127,124,3,0,0,0,0,56,33,16,0,0,0,85,42
"Cumberland, MD-WV","19060",1996,59,58,1,0,0,0,0,52,36,24,0,0,0,0,59
"Dallas-Fort Worth-Arlington, TX","19100",1996,366,187,117,36,21,5,0,212,133,50,6,116,223,0,21
"Davenport-Moline-Rock Island, IA-IL","19340",1996,366,212,139,14,1,0,0,159,74,46,0,0,151,0,215
"Dayton, OH","19380",1996,366,261,63,27,14,1,0,207,112,34,131,0,213,0,22
"DeRidder, LA","19760",1996,363,325,36,2,0,0,0,101,51,33,0,19,344,0,0
"Decatur, AL","19460",1996,290,164,100,19,7,0,0,200,100,48,0,0,223,54,13
"Decatur, IL","19500",1996,362,294,48,15,5,0,0,182,77,34,0,0,345,0,17
"Deltona-Daytona Beach-Ormond Beach, FL","19660",1996,364,312,50,2,0,0,0,105,58,36,0,0,360,0,4
"Deming, NM","19700",1996,59,58,1,0,0,0,0,52,30,18,0,0,0,0,59
"Denver-Aurora-Lakewood, CO","19740",1996,366,104,210,51,1,0,0,156,105,64,20,189,151,0,6
"Des Moines-West Des Moines, IA","19780",1996,366,326,38,2,0,0,0,119,53,31,69,0,207,0,90
"Detroit-Warren-Dearborn, MI","19820",1996,366,207,125,21,13,0,0,179,97,47,10,168,98,0,90
"Dickinson, ND","19860",1996,58,58,0,0,0,0,0,47,15,6,0,0,0,0,58
"Dodge City, KS","19980",1996,43,42,1,0,0,0,0,56,33,19,0,0,0,0,43
"Dothan, AL","20020",1996,257,218,39,0,0,0,0,90,58,38,0,0,237,0,20
"Dover, DE","20100",1996,202,120,52,22,8,0,0,179,119,46,0,0,202,0,0
"DuBois, PA","20180",1996,152,122,26,4,0,0,0,108,77,41,0,0,152,0,0
"Duluth, MN-WI","20260",1996,366,356,10,0,0,0,0,93,42,26,192,0,152,0,22
"Dunn, NC","20380",1996,54,54,0,0,0,0,0,42,34,22,0,0,0,0,54
"Durango, CO","20420",1996,365,283,78,4,0,0,0,126,61,44,0,5,343,0,17
"Durham-Chapel Hill, NC","20500",1996,366,246,90,26,4,0,0,177,97,43,155,0,208,0,3
"Edwards, CO","20780",1996,99,98,1,0,0,0,0,62,27,15,0,0,0,0,99
"Effingham, IL","20820",1996,225,164,46,13,2,0,0,192,87,42,0,0,225,0,0
"El Centro, CA","20940",1996,366,99,161,70,30,6,0,245,150,74,46,53,238,0,29
"El Dorado, AR","20980",1996,55,54,1,0,0,0,0,51,33,20,0,0,0,0,55
"El Paso, TX","21340",1996,366,128,198,37,2,0,1,432,101,58,46,183,115,0,22
"Elizabeth City, NC","21020",1996,55,55,0,0,0,0,0,35,23,14,0,0,0,0,55
"Elizabethtown-Fort Knox, KY","21060",1996,235,155,63,16,1,0,0,166,90,44,0,0,213,0,22
"Elkhart-Goshen, IN","21140",1996,179,109,46,16,8,0,0,197,108,47,0,0,179,0,0
"Elko, NV","21220",1996,123,113,10,0,0,0,0,83,44,17,0,0,0,69,54
"Ellensburg, WA","21260",1996,140,132,8,0,0,0,0,78,38,18,0,0,0,71,69
"Elmira, NY","21300",1996,344,302,38,3,1,0,0,166,58,31,0,0,343,0,1
"Enid, OK","21420",1996,215,215,0,0,0,0,0,49,32,18,0,215,0,0,0
"Erie, PA","21500",1996,348,289,46,10,3,0,0,169,77,34,0,158,183,0,7
"Eugene, OR","21660",1996,366,318,32,11,5,0,0,179,58,35,181,0,134,1,50
"Eureka-Arcata-Fortuna, CA","21700",1996,68,66,2,0,0,0,0,67,31,15,0,0,0,0,68
"Evansville, IN-KY","21780",1996,366,228,85,38,15,0,0,195,112,44,26,133,193,0,14
"Fairbanks, AK","21820",1996,268,214,53,1,0,0,0,106,67,30,161,0,0,0,107
"Fallon, NV","21980",1996,54,52,2,0,0,0,0,74,37,21,0,0,0,0,54
"Fargo, ND-MN","22020",1996,366,337,28,1,0,0,0,108,49,36,0,65,298,0,3
"Farmington, NM","22140",1996,366,366,0,0,0,0,0,34,22,11,313,13,0,0,40
"Fayetteville, NC","22180",1996,366,250,75,31,10,0,0,185,105,39,139,0,212,0,15
"Fayetteville-Springdale-Rogers, AR-MO","22220",1996,59,58,1,0,0,0,0,52,33,20,0,0,0,0,59
"Findlay, OH","22300",1996,58,58,0,0,0,0,0,44,35,24,0,0,0,0,58
"Flagstaff, AZ","22380",1996,348,219,120,9,0,0,0,129,77,47,0,0,342,5,1
"Flint, MI","22420",1996,210,159,33,12,5,1,0,204,93,41,0,0,181,0,29
"Florence, SC","22500",1996,344,268,62,14,0,0,0,150,77,37,0,0,344,0,0
"Florence-Muscle Shoals, AL","22520",1996,54,54,0,0,0,0,0,44,27,14,0,0,0,0,54
"Fond du Lac, WI","22540",1996,179,128,37,12,2,0,0,195,87,41,0,0,179,0,0
"Fort Collins, CO","22660",1996,366,245,113,8,0,0,0,129,74,45,24,0,339,0,3
"Fort Payne, AL","22840",1996,225,147,56,16,6,0,0,182,100,41,0,0,207,0,18
"Fort Smith, AR-OK","22900",1996,60,59,1,0,0,0,0,57,34,24,0,0,0,0,60
"Fort Wayne, IN","23060",1996,366,272,61,24,9,0,0,179,97,28,158,0,181,0,27
"Fremont, OH","23380",1996,62,48,14,0,0,0,0,67,58,36,0,0,0,0,62
"Fresno, CA","23420",1996,366,152,79,61,59,15,0,219,177,61,25,104,225,0,12
"Gadsden, AL","23460",1996,59,58,1,0,0,0,0,52,37,22,0,0,0,0,59
"Gaffney, SC","23500",1996,235,137,79,17,2,0,0,166,93,48,0,0,235,0,0
"Gainesville, FL","23540",1996,61,61,0,0,0,0,0,44,23,17,0,0,0,0,61
"Gallup, NM","23700",1996,8,8,0,0,0,0,0,31,31,18,0,0,0,0,8
"Garden City, KS","23780",1996,30,26,4,0,0,0,0,72,57,23,0,0,0,0,30
"Gardnerville Ranchos, NV","23820",1996,354,264,86,4,0,0,0,119,67,44,3,23,322,0,6
"Georgetown, SC","23860",1996,360,329,29,2,0,0,0,119,50,31,0,0,0,0,360
"Gettysburg, PA","23900",1996,356,260,66,25,5,0,0,166,93,38,0,0,356,0,0
"Gillette, WY","23940",1996,61,51,10,0,0,0,0,75,56,24,0,0,0,0,61
"Glens Falls, NY","24020",1996,38,38,0,0,0,0,0,49,25,17,0,0,0,0,38
"Glenwood Springs, CO","24060",1996,340,331,9,0,0,0,0,72,32,18,0,0,0,16,324
"Goldsboro, NC","24140",1996,61,61,0,0,0,0,0,49,31,19,0,0,0,0,61
"Grand Forks, ND-MN","24220",1996,59,58,1,0,0,0,0,71,33,14,0,0,0,0,59
"Grand Junction, CO","24300",1996,366,345,21,0,0,0,0,81,45,31,326,0,0,0,40
"Grand Rapids-Wyoming, MI","24340",1996,366,314,34,13,3,2,0,213,74,28,63,0,178,0,125
"Grants Pass, OR","24420",1996,232,211,21,0,0,0,0,70,50,34,195,0,0,0,37
"Grants, NM","24380",1996,10,10,0,0,0,0,0,21,21,14,0,0,0,0,10
"Great Falls, MT","24500",1996,342,338,4,0,0,0,0,91,33,18,303,0,0,0,39
"Greeley, CO","24540",1996,366,287,76,3,0,0,0,112,71,37,63,0,290,0,13
"Green Bay, WI","24580",1996,183,130,35,12,5,1,0,202,100,44,0,0,183,0,0
"Greensboro-High Point, NC","24660",1996,366,248,83,30,4,1,0,202,100,38,135,0,212,0,19
"Greenville, MS","24740",1996,53,53,0,0,0,0,0,43,25,16,0,0,0,0,53
"Greenville, NC","24780",1996,236,127,73,32,4,0,0,161,119,48,0,0,211,0,25
"Greenville-Anderson-Mauldin, SC","24860",1996,366,245,93,23,4,1,0,208,90,44,11,78,217,0,60
"Greenwood, SC","24940",1996,206,160,41,5,0,0,0,136,67,41,0,0,206,0,0
"Guayama, PR","25020",1996,110,106,4,0,0,0,0,61,41,19,0,0,0,0,110
"Gulfport-Biloxi-Pascagoula, MS","25060",1996,290,191,73,22,4,0,0,166,100,44,0,0,275,0,15
"Hailey, ID","25200",1996,57,56,1,0,0,0,0,59,32,15,0,0,0,0,57
"Hanford-Corcoran, CA","25260",1996,364,158,65,64,66,11,0,217,179,67,0,48,301,0,15
"Hannibal, MO","25300",1996,57,57,0,0,0,0,0,41,24,15,0,0,0,0,57
"Harrisburg-Carlisle, PA","25420",1996,366,267,72,24,3,0,0,174,84,41,4,184,176,0,2
"Harrison, AR","25460",1996,365,283,78,4,0,0,0,133,71,41,0,0,325,40,0
"Hartford-West Hartford-East Hartford, CT","25540",1996,361,285,55,16,5,0,0,187,71,37,87,86,174,0,14
"Hastings, NE","25580",1996,37,35,2,0,0,0,0,61,39,21,0,0,0,0,37
"Helena, MT","25740",1996,352,338,14,0,0,0,0,69,36,19,0,0,0,0,352
"Helena-West Helena, AR","25760",1996,58,56,2,0,0,0,0,61,40,21,0,0,0,0,58
"Hermiston-Pendleton, OR","25840",1996,203,195,8,0,0,0,0,66,42,20,0,0,0,0,203
"Hickory-Lenoir-Morganton, NC","25860",1996,238,148,75,15,0,0,0,143,87,46,0,0,211,0,27
"Hobbs, NM","26020",1996,59,59,0,0,0,0,0,38,23,16,0,0,0,0,59
"Holland, MI","26090",1996,268,211,32,17,6,2,0,221,100,38,0,91,177,0,0
"Homosassa Springs, FL","26140",1996,103,87,16,0,0,0,0,80,53,36,0,0,0,103,0
"Hot Springs, AR","26300",1996,59,59,0,0,0,0,0,42,32,19,0,0,0,0,59
"Houma-Thibodaux, LA","26380",1996,366,299,59,8,0,0,0,140,71,33,0,0,366,0,0
"Houston-The Woodlands-Sugar Land, TX","26420",1996,366,195,110,29,19,13,0,261,136,49,5,146,202,0,13
"Huntington-Ashland, WV-KY-OH","26580",1996,366,270,66,24,5,1,0,206,97,39,18,112,190,0,46
"Huntsville, AL","26620",1996,366,226,107,29,4,0,0,169,97,44,10,0,335,0,21
"Idaho Falls, ID","26820",1996,336,277,58,1,0,0,0,119,61,40,0,0,308,14,14
"Indianapolis-Carmel-Anderson, IN","26900",1996,366,251,65,35,13,2,0,221,119,42,28,143,168,0,27
"Iron Mountain, MI-WI","27020",1996,175,157,15,2,1,0,0,151,51,38,0,0,175,0,0
"Ithaca, NY","27060",1996,205,157,38,9,1,0,0,151,87,35,0,0,205,0,0
"Jackson, MS","27140",1996,366,281,67,18,0,0,0,147,84,38,33,0,266,0,67
"Jackson, TN","27180",1996,62,62,0,0,0,0,0,48,32,19,0,0,0,0,62
"Jackson, WY-ID","27220",1996,345,296,49,0,0,0,0,100,54,39,0,0,310,8,27
"Jacksonville, FL","27260",1996,366,265,85,14,2,0,0,154,80,42,8,43,311,0,4
"Jacksonville, NC","27340",1996,60,60,0,0,0,0,0,41,31,19,0,0,0,0,60
"Jamestown-Dunkirk-Fredonia, NY","27460",1996,348,268,57,21,2,0,0,161,87,37,0,0,339,0,9
"Janesville-Beloit, WI","27500",1996,184,140,30,10,4,0,0,179,87,41,0,0,184,0,0
"Jasper, IN","27540",1996,55,55,0,0,0,0,0,50,37,21,0,0,0,0,55
"Johnson City, TN","27740",1996,55,55,0,0,0,0,0,48,34,22,0,0,0,0,55
"Johnstown, PA","27780",1996,357,299,47,9,2,0,0,159,74,35,5,180,140,0,32
"Jonesboro, AR","27860",1996,59,58,1,0,0,0,0,51,39,23,0,0,0,0,59
"Juneau, AK","27940",1996,361,331,30,0,0,0,0,66,47,12,0,0,0,0,361
"Kahului-Wailuku-Lahaina, HI","27980",1996,243,241,2,0,0,0,0,53,24,14,0,0,0,66,177
"Kalamazoo-Portage, MI","28020",1996,275,201,51,18,5,0,0,169,93,44,1,23,250,0,1
"Kalispell, MT","28060",1996,366,303,59,4,0,0,0,133,57,40,110,0,149,11,96
"Kansas City, MO-KS","28140",1996,366,163,130,63,10,0,0,190,112,53,1,123,199,0,43
"Kapaa, HI","28180",1996,57,57,0,0,0,0,0,38,27,17,0,0,0,0,57
"Kearney, NE","28260",1996,51,47,4,0,0,0,0,62,49,23,0,0,0,0,51
"Keene, NH","28300",1996,225,206,14,4,1,0,0,161,50,36,0,0,202,0,23
"Kennewick-Richland, WA","28420",1996,325,319,6,0,0,0,0,65,35,16,0,0,0,0,325
"Killeen-Temple, TX","28660",1996,56,56,0,0,0,0,0,41,24,14,0,0,0,0,56
"Kingsport-Bristol-Bristol, TN-VA","28700",1996,362,250,81,28,3,0,0,185,97,42,23,126,194,0,19
"Kingston, NY","28740",1996,365,307,47,9,2,0,0,164,64,37,0,0,362,0,3
"Klamath Falls, OR","28900",1996,255,234,21,0,0,0,0,77,49,23,116,0,0,41,98
"Knoxville, TN","28940",1996,366,183,104,61,16,2,0,206,126,51,7,51,277,19,12
"La Grande, OR","29260",1996,173,153,20,0,0,0,0,96,51,22,0,0,0,0,173
"Laconia, NH","29060",1996,197,184,11,2,0,0,0,126,47,33,0,0,197,0,0
"Lafayette, LA","29180",1996,355,286,50,18,1,0,0,154,77,36,0,0,353,0,2
"Lafayette-West Lafayette, IN","29200",1996,98,97,1,0,0,0,0,61,40,23,1,92,0,0,5
"Lake Charles, LA","29340",1996,366,301,51,14,0,0,0,147,67,36,0,3,363,0,0
"Lake Havasu City-Kingman, AZ","29420",1996,61,60,1,0,0,0,0,64,36,21,0,0,0,0,61
"Lakeland-Winter Haven, FL","29460",1996,366,319,43,4,0,0,0,136,54,36,0,0,362,0,4
"Lancaster, PA","29540",1996,366,273,61,29,3,0,0,174,97,39,4,164,171,0,27
"Lansing-East Lansing, MI","29620",1996,183,136,31,13,3,0,0,161,97,42,0,0,183,0,0
"Laramie, WY","29660",1996,361,206,147,8,0,0,0,115,80,49,0,0,359,0,2
"Laredo, TX","29700",1996,138,122,16,0,0,0,0,98,53,31,25,0,73,0,40
"Las Cruces, NM","29740",1996,366,86,215,50,8,2,5,1410,122,63,0,2,174,0,190
"Las Vegas-Henderson-Paradise, NV","29820",1996,366,75,220,67,3,1,0,245,115,69,24,114,151,0,77
"Laurel, MS","29860",1996,61,61,0,0,0,0,0,44,31,22,0,0,0,0,61
"Lawton, OK","30020",1996,177,157,19,1,0,0,0,133,54,36,1,16,122,0,38
"Lewiston, ID-WA","30300",1996,360,350,10,0,0,0,0,71,39,18,315,0,0,0,45
"Lewiston-Auburn, ME","30340",1996,62,62,0,0,0,0,0,48,29,18,0,0,0,0,62
"Lexington, NE","30420",1996,61,51,10,0,0,0,0,73,58,34,0,0,0,0,61
"Lexington-Fayette, KY","30460",1996,366,284,62,16,4,0,0,164,80,37,10,147,180,0,29
"Lima, OH","30620",1996,231,148,51,26,6,0,0,200,108,45,0,0,207,0,24
"Lincoln, NE","30700",1996,366,359,7,0,0,0,0,63,42,29,150,0,189,0,27
"Little Rock-North Little Rock-Conway, AR","30780",1996,366,286,65,14,1,0,0,154,67,40,44,50,266,0,6
"Logan, UT-ID","30860",1996,325,237,86,2,0,0,0,105,71,36,122,0,148,0,55
"London, KY","30940",1996,58,58,0,0,0,0,0,42,29,18,0,0,0,0,58
"Longview, TX","30980",1996,328,250,61,15,2,0,0,156,77,39,0,0,328,0,0
"Longview, WA","31020",1996,99,97,2,0,0,0,0,53,32,22,0,0,45,0,54
"Los Alamos, NM","31060",1996,95,94,1,0,0,0,0,79,27,13,0,0,0,95,0
"Los Angeles-Long Beach-Anaheim, CA","31080",1996,366,41,153,93,47,32,0,247,192,97,42,159,163,0,2
"Louisville/Jefferson County, KY-IN","31140",1996,366,241,81,29,13,2,0,208,115,44,46,135,179,0,6
"Lubbock, TX","31180",1996,177,170,7,0,0,0,0,75,31,18,0,0,0,0,177
"Ludington, MI","31220",1996,181,126,35,15,3,2,0,240,105,44,0,0,181,0,0
"Lumberton, NC","31300",1996,58,57,1,0,0,0,0,51,35,19,0,0,0,0,58
"Lynchburg, VA","31340",1996,59,59,0,0,0,0,0,43,33,19,0,0,0,0,59
"Macon, GA","31420",1996,17,17,0,0,0,0,0,37,31,20,0,0,0,0,17
"Madera, CA","31460",1996,273,134,66,48,23,2,0,206,150,54,0,0,265,0,8
"Madison, WI","31540",1996,366,316,36,12,2,0,0,174,61,30,176,0,176,0,14
"Manchester-Nashua, NH","31700",1996,366,280,73,9,4,0,0,168,67,41,36,138,192,0,0
"Manitowoc, WI","31820",1996,184,121,42,12,7,2,0,232,112,45,0,0,184,0,0
"Mansfield, OH","31900",1996,173,167,6,0,0,0,0,59,37,20,0,0,0,0,173
"Marietta, OH","31930",1996,244,165,59,16,4,0,0,187,100,42,0,0,205,0,39
"Marion, NC","32000",1996,60,58,2,0,0,0,0,54,42,27,0,0,0,0,60
