"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Boston-Cambridge-Newton, MA-NH","14460",1992,366,211,125,20,9,1,0,202,90,48,6,283,73,0,4
"Boulder, CO","14500",1992,366,285,79,2,0,0,0,122,67,40,112,0,232,0,22
"Bowling Green, KY","14540",1992,355,259,88,8,0,0,0,122,72,39,0,0,274,79,2
"Bozeman, MT","14580",1992,133,105,28,0,0,0,0,90,60,32,0,0,0,0,133
"Breckenridge, CO","14720",1992,29,28,1,0,0,0,0,61,32,18,0,0,0,0,29
"Bremerton-Silverdale, WA","14740",1992,61,60,1,0,0,0,0,62,38,19,0,0,0,0,61
"Bridgeport-Stamford-Norwalk, CT","14860",1992,366,275,63,18,7,3,0,208,90,40,65,159,138,0,4
"Brookings, SD","15100",1992,53,53,0,0,0,0,0,49,40,19,0,0,0,0,53
"Brownsville-Harlingen, TX","15180",1992,59,55,4,0,0,0,0,66,47,26,0,0,0,0,59
"Brunswick, GA","15260",1992,267,227,29,11,0,0,0,143,67,36,0,0,267,0,0
"Bucyrus, OH","15340",1992,361,283,53,18,7,0,0,174,80,37,0,0,361,0,0
"Buffalo-Cheektowaga-Niagara Falls, NY","15380",1992,366,309,45,9,3,0,0,190,58,37,9,198,156,0,3
"Burlington-South Burlington, VT","15540",1992,366,328,30,4,4,0,0,164,51,33,42,139,179,0,6
"Butte-Silver Bow, MT","15580",1992,327,279,47,1,0,0,0,106,54,22,0,0,0,0,327
"Camden, AR","15780",1992,61,60,1,0,0,0,0,59,31,17,0,0,0,0,61
"Canton-Massillon, OH","15940",1992,365,291,51,17,6,0,0,177,80,33,49,0,202,0,114
"Cape Coral-Fort Myers, FL","15980",1992,364,327,28,9,0,0,0,126,51,33,0,0,364,0,0
"Carbondale-Marion, IL","16060",1992,55,51,4,0,0,0,0,81,43,24,0,0,0,0,55
"Carlsbad-Artesia, NM","16100",1992,320,320,0,0,0,0,0,44,25,12,0,320,0,0,0
"Carson City, NV","16180",1992,56,55,1,0,0,0,0,51,32,19,0,0,0,0,56
"Casper, WY","16220",1992,56,56,0,0,0,0,0,44,35,19,0,0,0,0,56
"Ca¤on City, CO","15860",1992,344,342,2,0,0,0,0,62,31,18,0,0,0,0,344
"Cedar City, UT","16260",1992,58,54,4,0,0,0,0,66,34,19,0,0,0,0,58
"Cedar Rapids, IA","16300",1992,366,338,23,5,0,0,0,133,48,28,56,0,261,0,49
"Champaign-Urbana, IL","16580",1992,356,327,25,3,1,0,0,156,48,30,0,0,332,0,24
"Charleston, WV","16620",1992,365,359,6,0,0,0,0,84,41,26,13,207,123,0,22
"Charleston-Mattoon, IL","16660",1992,61,55,6,0,0,0,0,76,45,24,0,0,0,0,61
"Charleston-North Charleston, SC","16700",1992,366,292,59,14,0,1,0,203,74,40,9,20,311,0,26
"Charlotte-Concord-Gastonia, NC-SC","16740",1992,366,206,115,37,8,0,0,197,112,48,107,39,215,0,5
"Charlottesville, VA","16820",1992,60,60,0,0,0,0,0,35,32,19,0,0,0,0,60
"Chattanooga, TN-GA","16860",1992,364,288,56,19,1,0,0,156,77,37,0,0,348,0,16
"Cheyenne, WY","16940",1992,58,58,0,0,0,0,0,32,23,15,0,0,0,0,58
"Chicago-Naperville-Elgin, IL-IN-WI","16980",1992,366,163,169,24,6,4,0,237,100,52,9,144,78,0,135
"Chico, CA","17020",1992,366,263,83,20,0,0,0,122,87,38,27,115,210,0,14
"Cincinnati, OH-KY-IN","17140",1992,366,227,117,16,6,0,0,166,84,46,17,173,141,0,35
"Claremont-Lebanon, NH-VT","17200",1992,365,343,14,6,2,0,0,166,46,33,0,0,359,0,6
"Clarksdale, MS","17260",1992,59,59,0,0,0,0,0,41,35,18,0,0,0,0,59
"Clearlake, CA","17340",1992,286,284,2,0,0,0,0,58,39,28,0,0,270,0,16
"Cleveland, TN","17420",1992,334,333,1,0,0,0,0,57,34,21,0,307,0,0,27
"Cleveland-Elyria, OH","17460",1992,366,190,141,27,8,0,0,179,100,49,77,113,100,0,76
"Clinton, IA","17540",1992,146,131,15,0,0,0,0,62,51,27,0,0,0,0,146
"Coeur d'Alene, ID","17660",1992,109,90,16,1,1,0,1,488,58,29,0,0,0,0,109
"Coffeyville, KS","17700",1992,85,82,3,0,0,0,0,54,43,28,0,0,85,0,0
"Colorado Springs, CO","17820",1992,366,269,97,0,0,0,0,93,62,45,15,225,108,0,18
"Columbia, SC","17900",1992,366,201,144,19,2,0,0,166,87,48,15,24,197,0,130
"Columbus, GA-AL","17980",1992,286,204,64,17,1,0,0,151,87,42,0,0,271,0,15
"Columbus, OH","18140",1992,366,257,82,19,8,0,0,182,93,40,64,43,198,0,61
"Concord, NH","18180",1992,191,163,21,7,0,0,0,133,74,30,0,0,149,0,42
"Corning, NY","18500",1992,57,57,0,0,0,0,0,41,31,19,0,0,0,0,57
"Corpus Christi, TX","18580",1992,364,319,31,12,2,0,0,169,58,31,0,0,347,0,17
"Crawfordsville, IN","18820",1992,10,10,0,0,0,0,0,37,37,25,0,0,0,0,10
"Crescent City, CA","18860",1992,360,354,5,1,0,0,0,102,40,31,0,0,335,25,0
"Crestview-Fort Walton Beach-Destin, FL","18880",1992,20,20,0,0,0,0,0,31,26,18,0,0,0,0,20
"Cumberland, MD-WV","19060",1992,176,176,0,0,0,0,0,39,27,15,130,0,0,0,46
"Dallas-Fort Worth-Arlington, TX","19100",1992,366,209,110,29,14,4,0,217,115,47,15,115,230,0,6
"Davenport-Moline-Rock Island, IA-IL","19340",1992,366,310,36,16,4,0,0,182,70,33,0,0,329,0,37
"Dayton, OH","19380",1992,366,331,30,4,1,0,0,154,49,31,135,0,201,0,30
"DeRidder, LA","19760",1992,360,319,33,7,1,0,0,182,54,33,0,0,360,0,0
"Decatur, AL","19460",1992,218,159,56,3,0,0,0,118,69,33,0,0,114,70,34
"Decatur, IL","19500",1992,360,298,53,8,1,0,0,156,64,34,0,0,279,0,81
"Deltona-Daytona Beach-Ormond Beach, FL","19660",1992,365,306,52,7,0,0,0,129,67,34,0,0,363,0,2
"Deming, NM","19700",1992,60,59,1,0,0,0,0,58,28,17,0,0,0,0,60
"Denver-Aurora-Lakewood, CO","19740",1992,366,78,247,34,6,1,0,203,102,64,13,242,101,0,10
"Des Moines-West Des Moines, IA","19780",1992,337,280,49,8,0,0,0,133,62,32,115,0,169,0,53
"Detroit-Warren-Dearborn, MI","19820",1992,366,265,84,10,7,0,0,182,70,41,19,143,104,0,100
"Dickinson, ND","19860",1992,60,60,0,0,0,0,0,31,19,10,0,0,0,0,60
"Dodge City, KS","19980",1992,365,323,41,1,0,0,0,101,51,34,16,0,343,0,6
"Dothan, AL","20020",1992,57,55,2,0,0,0,0,58,40,20,0,0,0,0,57
"Dover, DE","20100",1992,175,161,12,2,0,0,0,133,48,34,0,0,175,0,0
"Duluth, MN-WI","20260",1992,363,353,10,0,0,0,0,76,35,20,262,0,0,53,48
"Dunn, NC","20380",1992,58,56,2,0,0,0,0,64,36,24,0,0,0,0,58
"Durango, CO","20420",1992,363,308,55,0,0,0,0,100,58,44,0,7,352,0,4
"Durham-Chapel Hill, NC","20500",1992,366,281,76,8,1,0,0,172,71,39,164,0,196,0,6
"Edwards, CO","20780",1992,135,135,0,0,0,0,0,45,30,17,0,0,0,0,135
"Effingham, IL","20820",1992,203,148,45,9,1,0,0,154,80,44,0,0,203,0,0
"El Centro, CA","20940",1992,364,174,111,56,20,3,0,213,132,54,0,0,342,0,22
"El Dorado, AR","20980",1992,60,57,3,0,0,0,0,64,39,20,0,0,0,0,60
"El Paso, TX","21340",1992,366,158,177,28,3,0,0,172,100,57,49,175,124,0,18
"Elizabeth City, NC","21020",1992,235,164,58,9,2,2,0,212,87,43,0,0,203,0,32
"Elizabethtown-Fort Knox, KY","21060",1992,138,114,23,1,0,0,0,101,58,39,0,0,127,0,11
"Elkhart-Goshen, IN","21140",1992,183,148,26,8,1,0,0,169,84,37,0,0,183,0,0
"Elko, NV","21220",1992,95,94,1,0,0,0,0,68,25,11,0,0,0,95,0
"Elmira, NY","21300",1992,351,324,22,5,0,0,0,143,47,28,0,0,343,0,8
"Erie, PA","21500",1992,366,310,45,8,3,0,0,197,67,36,37,114,213,0,2
"Escanaba, MI","21540",1992,122,87,25,7,2,1,0,206,93,42,0,0,122,0,0
"Eugene, OR","21660",1992,366,267,91,8,0,0,0,150,70,41,140,0,132,0,94
"Eureka-Arcata-Fortuna, CA","21700",1992,117,117,0,0,0,0,0,37,28,19,0,0,117,0,0
"Evansville, IN-KY","21780",1992,366,260,83,22,1,0,0,182,87,43,51,114,183,0,18
"Fairbanks, AK","21820",1992,265,201,60,4,0,0,0,115,70,33,168,0,0,0,97
"Fargo, ND-MN","22020",1992,190,189,1,0,0,0,0,52,27,14,143,0,0,0,47
"Farmington, NM","22140",1992,366,362,4,0,0,0,0,68,39,18,112,224,0,0,30
"Fayetteville, NC","22180",1992,366,263,87,14,2,0,0,164,87,39,151,0,205,0,10
"Fayetteville-Springdale-Rogers, AR-MO","22220",1992,60,59,1,0,0,0,0,55,30,19,0,0,0,0,60
"Findlay, OH","22300",1992,56,56,0,0,0,0,0,44,39,26,0,0,0,0,56
"Flagstaff, AZ","22380",1992,365,270,88,7,0,0,0,126,71,44,0,0,361,2,2
"Flint, MI","22420",1992,213,180,25,7,1,0,0,151,71,34,0,0,181,0,32
"Florence-Muscle Shoals, AL","22520",1992,58,58,0,0,0,0,0,40,31,19,0,0,0,0,58
"Fond du Lac, WI","22540",1992,178,137,28,11,2,0,0,159,93,39,0,0,178,0,0
"Fort Collins, CO","22660",1992,366,274,86,6,0,0,0,143,69,44,39,0,324,1,2
"Fort Payne, AL","22840",1992,349,263,71,13,2,0,0,169,77,38,0,0,343,0,6
"Fort Smith, AR-OK","22900",1992,288,287,1,0,0,0,0,54,34,21,0,248,0,0,40
"Fort Wayne, IN","23060",1992,366,294,53,13,6,0,0,197,71,34,58,110,176,0,22
"Fremont, OH","23380",1992,183,166,17,0,0,0,0,69,50,28,0,0,0,0,183
"Fresno, CA","23420",1992,366,130,112,59,53,12,0,217,172,68,17,101,231,0,17
"Gadsden, AL","23460",1992,61,57,4,0,0,0,0,63,48,26,0,0,0,0,61
"Gaffney, SC","23500",1992,360,269,68,20,3,0,0,197,87,39,0,0,360,0,0
"Gallup, NM","23700",1992,61,59,2,0,0,0,0,52,33,19,0,0,0,0,61
"Gardnerville Ranchos, NV","23820",1992,366,291,73,2,0,0,0,108,67,41,0,49,310,0,7
"Georgetown, SC","23860",1992,328,293,35,0,0,0,0,92,51,30,0,0,0,0,328
"Gettysburg, PA","23900",1992,356,275,60,20,1,0,0,187,93,34,0,0,356,0,0
"Gillette, WY","23940",1992,61,54,7,0,0,0,0,79,51,24,0,0,0,0,61
"Glens Falls, NY","24020",1992,59,58,1,0,0,0,0,51,36,19,0,0,0,0,59
"Glenwood Springs, CO","24060",1992,312,275,37,0,0,0,0,72,53,22,0,0,0,0,312
"Goldsboro, NC","24140",1992,61,60,1,0,0,0,0,51,33,21,0,0,0,0,61
"Grand Forks, ND-MN","24220",1992,174,166,7,1,0,0,0,106,36,19,0,102,0,0,72
"Grand Junction, CO","24300",1992,366,263,103,0,0,0,0,93,61,43,228,0,101,0,37
"Grand Rapids-Wyoming, MI","24340",1992,366,302,50,10,4,0,0,179,71,30,152,0,179,0,35
"Grants Pass, OR","24420",1992,233,157,76,0,0,0,0,89,65,43,182,0,0,0,51
"Great Falls, MT","24500",1992,355,342,13,0,0,0,0,72,41,23,315,0,0,0,40
"Greeley, CO","24540",1992,364,305,58,1,0,0,0,105,60,36,98,0,231,0,35
"Green Bay, WI","24580",1992,214,177,28,9,0,0,0,129,74,32,0,0,184,0,30
"Greensboro-High Point, NC","24660",1992,366,291,66,9,0,0,0,143,71,37,165,0,197,0,4
"Greenville, MS","24740",1992,43,42,1,0,0,0,0,52,31,20,0,0,0,0,43
"Greenville, NC","24780",1992,219,160,48,11,0,0,0,150,87,43,0,0,209,0,10
"Greenville-Anderson-Mauldin, SC","24860",1992,366,274,77,14,1,0,0,154,80,42,0,100,260,0,6
"Greenwood, SC","24940",1992,327,266,50,10,1,0,0,161,67,36,0,0,327,0,0
"Guayama, PR","25020",1992,61,58,3,0,0,0,0,70,37,19,0,0,0,0,61
"Gulfport-Biloxi-Pascagoula, MS","25060",1992,279,181,76,18,4,0,0,177,93,44,0,0,274,0,5
"Hagerstown-Martinsburg, MD-WV","25180",1992,42,42,0,0,0,0,0,38,35,24,0,0,0,0,42
"Hailey, ID","25200",1992,14,14,0,0,0,0,0,31,26,22,0,0,0,0,14
"Hanford-Corcoran, CA","25260",1992,349,241,99,9,0,0,0,126,82,38,0,0,307,0,42
"Hannibal, MO","25300",1992,50,49,1,0,0,0,0,55,28,16,0,0,0,0,50
"Harrisburg-Carlisle, PA","25420",1992,366,285,63,17,1,0,0,179,71,39,30,151,183,0,2
"Harrison, AR","25460",1992,136,111,23,0,2,0,0,154,59,32,0,0,53,83,0
"Hartford-West Hartford-East Hartford, CT","25540",1992,366,276,60,16,10,4,0,212,90,41,159,43,160,0,4
"Hastings, NE","25580",1992,61,59,2,0,0,0,0,55,39,19,0,0,0,0,61
"Hattiesburg, MS","25620",1992,274,208,62,4,0,0,0,133,77,43,0,0,274,0,0
"Helena, MT","25740",1992,213,184,29,0,0,0,0,89,53,30,0,0,0,0,213
"Helena-West Helena, AR","25760",1992,60,60,0,0,0,0,0,48,41,24,0,0,0,0,60
"Hermiston-Pendleton, OR","25840",1992,204,170,34,0,0,0,0,90,57,31,0,0,0,0,204
"Hickory-Lenoir-Morganton, NC","25860",1992,320,290,27,3,0,0,0,108,50,36,0,0,315,0,5
"Hilo, HI","25900",1992,347,338,9,0,0,0,0,85,35,24,0,0,312,35,0
"Hobbs, NM","26020",1992,59,59,0,0,0,0,0,35,25,15,0,0,0,0,59
"Holland, MI","26090",1992,67,61,6,0,0,0,0,90,49,29,0,0,35,0,32
"Hot Springs, AR","26300",1992,61,59,2,0,0,0,0,59,37,18,0,0,0,0,61
"Houma-Thibodaux, LA","26380",1992,340,291,46,3,0,0,0,112,61,34,0,0,340,0,0
"Houston-The Woodlands-Sugar Land, TX","26420",1992,366,172,129,28,25,12,0,264,151,57,38,131,171,0,26
"Huntington-Ashland, WV-KY-OH","26580",1992,366,249,96,18,3,0,0,161,80,43,0,165,187,0,14
"Huntsville, AL","26620",1992,366,275,72,15,4,0,0,185,80,38,14,141,205,0,6
"Idaho Falls, ID","26820",1992,166,160,6,0,0,0,0,96,40,31,0,0,79,42,45
"Indianapolis-Carmel-Anderson, IN","26900",1992,366,262,83,12,8,1,0,214,80,40,41,121,158,0,46
"Iron Mountain, MI-WI","27020",1992,366,338,20,7,1,0,0,151,47,31,0,37,328,0,1
"Ithaca, NY","27060",1992,364,311,37,12,4,0,0,179,74,35,0,0,364,0,0
"Jackson, MS","27140",1992,341,281,49,11,0,0,0,126,71,39,54,0,269,0,18
"Jackson, OH","27160",1992,59,57,2,0,0,0,0,51,40,22,0,0,0,0,59
"Jackson, TN","27180",1992,59,57,2,0,0,0,0,69,39,27,0,0,0,0,59
"Jackson, WY-ID","27220",1992,335,308,27,0,0,0,0,90,49,38,0,0,300,16,19
"Jacksonville, FL","27260",1992,366,293,56,15,2,0,0,161,71,39,42,54,264,0,6
"Jacksonville, NC","27340",1992,60,59,1,0,0,0,0,58,33,19,0,0,0,0,60
"Jamestown-Dunkirk-Fredonia, NY","27460",1992,333,280,42,8,3,0,0,174,71,35,0,0,324,0,9
"Janesville-Beloit, WI","27500",1992,184,151,19,12,2,0,0,159,84,36,0,0,184,0,0
"Jasper, IN","27540",1992,56,52,4,0,0,0,0,55,44,26,0,0,0,0,56
"Johnstown, PA","27780",1992,365,316,41,8,0,0,0,143,55,36,11,184,157,0,13
"Jonesboro, AR","27860",1992,60,59,1,0,0,0,0,53,39,22,0,0,0,0,60
"Juneau, AK","27940",1992,363,323,35,3,0,0,2,482,52,14,0,0,0,0,363
"Kahului-Wailuku-Lahaina, HI","27980",1992,358,358,0,0,0,0,0,50,34,23,0,0,335,23,0
"Kalamazoo-Portage, MI","28020",1992,366,303,44,12,6,1,0,205,74,33,1,105,260,0,0
"Kalispell, MT","28060",1992,364,289,67,6,2,0,0,190,60,37,0,0,184,11,169
"Kansas City, MO-KS","28140",1992,366,236,113,16,1,0,0,192,84,44,22,86,201,0,57
"Kapaa, HI","28180",1992,40,40,0,0,0,0,0,30,22,16,0,0,0,0,40
"Kearney, NE","28260",1992,58,54,4,0,0,0,0,69,46,23,0,0,0,0,58
"Keene, NH","28300",1992,234,215,11,7,1,0,0,151,48,32,0,0,204,0,30
"Kennewick-Richland, WA","28420",1992,325,315,8,1,0,0,1,492,35,19,0,0,0,0,325
"Killeen-Temple, TX","28660",1992,60,59,1,0,0,0,0,55,28,15,0,0,0,0,60
"Kingsport-Bristol-Bristol, TN-VA","28700",1992,341,261,69,8,3,0,0,177,74,40,9,152,145,0,35
"Kingston, NY","28740",1992,344,294,36,7,7,0,0,169,64,35,0,0,335,0,9
"Klamath Falls, OR","28900",1992,263,198,64,1,0,0,0,134,60,33,90,0,0,38,135
"Knoxville, TN","28940",1992,366,225,112,23,6,0,0,172,97,45,39,0,282,34,11
"La Grande, OR","29260",1992,173,150,23,0,0,0,0,83,52,31,0,0,0,0,173
"Lafayette, LA","29180",1992,344,312,25,6,0,1,0,205,50,31,0,0,344,0,0
"Lafayette-West Lafayette, IN","29200",1992,90,90,0,0,0,0,0,46,30,18,0,81,0,0,9
"Lake Charles, LA","29340",1992,366,262,81,20,3,0,0,169,87,41,0,0,362,0,4
"Lake Havasu City-Kingman, AZ","29420",1992,32,32,0,0,0,0,0,34,27,18,0,0,0,32,0
"Lakeland-Winter Haven, FL","29460",1992,198,174,20,2,2,0,0,161,64,31,0,0,198,0,0
"Lancaster, PA","29540",1992,366,303,45,14,4,0,0,179,77,35,4,158,198,0,6
"Lansing-East Lansing, MI","29620",1992,183,140,30,10,3,0,0,200,87,40,0,0,183,0,0
"Laramie, WY","29660",1992,348,263,84,1,0,0,0,105,64,45,0,0,339,0,9
"Laredo, TX","29700",1992,48,45,3,0,0,0,0,85,48,26,0,0,0,0,48
"Las Cruces, NM","29740",1992,366,233,118,15,0,0,0,140,76,46,40,0,259,0,67
"Las Vegas-Henderson-Paradise, NV","29820",1992,366,117,208,39,2,0,0,151,101,61,52,151,159,0,4
"Laurel, MS","29860",1992,57,56,1,0,0,0,0,51,31,19,0,0,0,0,57
"Lawton, OK","30020",1992,253,253,0,0,0,0,0,49,32,14,136,78,0,0,39
"Lewiston, ID-WA","30300",1992,61,56,5,0,0,0,0,58,50,29,0,0,0,0,61
"Lewiston-Auburn, ME","30340",1992,59,56,3,0,0,0,0,64,40,19,0,0,0,0,59
"Lexington, NE","30420",1992,55,51,4,0,0,0,0,62,47,23,0,0,0,0,55
"Lexington-Fayette, KY","30460",1992,366,287,76,3,0,0,0,143,64,39,17,197,150,0,2
"Lima, OH","30620",1992,217,160,40,15,2,0,0,174,87,41,0,0,199,0,18
"Lincoln, IL","30660",1992,214,171,36,6,1,0,0,154,71,38,0,0,214,0,0
"Lincoln, NE","30700",1992,366,337,29,0,0,0,0,100,50,31,175,0,180,0,11
"Little Rock-North Little Rock-Conway, AR","30780",1992,366,280,76,10,0,0,0,129,64,40,0,59,296,0,11
"London, KY","30940",1992,59,59,0,0,0,0,0,43,36,21,0,0,0,0,59
"Longview, TX","30980",1992,292,211,70,9,2,0,0,166,90,42,0,0,292,0,0
"Longview, WA","31020",1992,60,60,0,0,0,0,0,43,35,19,0,0,0,0,60
"Los Alamos, NM","31060",1992,365,262,101,2,0,0,0,108,64,46,0,0,364,0,1
"Los Angeles-Long Beach-Anaheim, CA","31080",1992,366,21,101,96,59,89,0,300,232,122,45,123,197,0,1
"Louisville/Jefferson County, KY-IN","31140",1992,366,255,96,13,2,0,0,185,84,42,106,50,203,0,7
"Lubbock, TX","31180",1992,170,165,5,0,0,0,0,62,32,19,0,0,0,0,170
"Ludington, MI","31220",1992,46,42,4,0,0,0,0,64,50,23,0,0,0,0,46
"Lynchburg, VA","31340",1992,239,158,74,6,1,0,0,151,80,44,0,0,213,0,26
"Madera, CA","31460",1992,360,221,78,51,10,0,0,179,122,44,0,0,333,0,27
"Madison, WI","31540",1992,364,317,31,14,2,0,0,154,59,30,104,0,208,0,52
"Malone, NY","31660",1992,56,56,0,0,0,0,0,45,26,16,0,0,0,0,56
"Manchester-Nashua, NH","31700",1992,366,308,45,8,5,0,0,169,69,35,106,81,178,0,1
"Manitowoc, WI","31820",1992,183,145,25,13,0,0,0,150,93,35,0,0,183,0,0
"Mansfield, OH","31900",1992,166,162,4,0,0,0,0,59,36,23,0,0,0,0,166
"Marietta, OH","31930",1992,207,141,50,12,2,2,0,210,100,44,0,0,207,0,0
"Marion, NC","32000",1992,58,58,0,0,0,0,0,45,36,24,0,0,0,0,58
"Marquette, MI","32100",1992,61,61,0,0,0,0,0,49,27,9,0,0,0,0,61
"Martinsville, VA","32300",1992,59,59,0,0,0,0,0,46,34,19,0,0,0,0,59
"Mason City, IA","32380",1992,176,138,36,2,0,0,0,118,63,34,0,0,0,0,176
"Mayfield, KY","32460",1992,211,182,29,0,0,0,0,97,54,39,0,0,211,0,0
"Medford, OR","32780",1992,366,208,138,19,1,0,0,154,78,47,165,0,125,0,76
"Memphis, TN-MS-AR","32820",1992,366,189,127,39,11,0,0,197,108,50,101,66,194,0,5
"Merced, CA","32900",1992,331,178,60,56,35,2,0,202,151,47,5,81,221,0,24
"Meridian, MS","32940",1992,273,250,21,2,0,0,0,112,50,35,0,0,273,0,0
"Mexico, MO","33020",1992,58,57,1,0,0,0,0,52,30,16,0,0,0,0,58
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",1992,366,284,62,16,4,0,0,179,71,40,46,76,216,20,8
"Michigan City-La Porte, IN","33140",1992,179,128,34,12,3,2,0,210,100,43,0,0,179,0,0
"Middlesborough, KY","33180",1992,366,319,43,4,0,0,0,129,54,34,176,0,173,0,17
"Midland, MI","33220",1992,366,363,3,0,0,0,0,86,29,17,0,326,0,0,40
"Milwaukee-Waukesha-West Allis, WI","33340",1992,366,291,53,19,3,0,0,179,74,38,10,222,115,0,19
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",1992,366,286,67,11,2,0,0,185,62,43,181,76,67,0,42
"Missoula, MT","33540",1992,334,241,93,0,0,0,0,98,63,41,156,6,0,0,172
"Mobile, AL","33660",1992,290,221,58,11,0,0,0,150,71,38,0,0,255,0,35
